review,rating,date,language,restaurant
"우리는 10 세 미만의 3 명의 자녀를 둔 5 명의 가족입니다. 우리는 오후 8시에 나타나서 40 분을 기다렸다. 저녁 식사가 빨리 왔고 좋았습니다. 우리는 스테이크, 갈비, 파파 브레이브스, 문어 및 burrata를 가지고있었습니다. 우리는 훌륭한 진과 강장제를 주문했습니다. 우리는 분수대를 보여주는 오후 10시를 만들기 위해 60...분에 나올 수있었습니다.더 보기",50,2019년 7월,CO.KR,La Gastronomica Burgers
"2 개의 분리 된 접시로 판매되는 patatas bravas가있는 천천히 요리 한 돼지 갈비. 돼지 갈비는 맛이 좋았고, 입안에서 녹기 시작했지만, 고기는 맛이 너무 강하다. 친절한 서비스!",40,2019년 1월,CO.KR,La Gastronomica Burgers
"이 작은 장소는 놀라운 음식을 제공합니다, 우리는 환상적인 쇠고기와 맛있는 돼지 고기를 먹었고 가격은 너무 높지 않았으며 직원은 매우 친절했습니다. 나는이 식당을 추천 할거야!",50,2019년 1월,CO.KR,La Gastronomica Burgers
"바르셀로나를 여행하는 동안 그물에 열광적 인 조언을 한 후, 나는이 환상적인 장소를 방문하지 못했습니다. 레스토랑 규모가 작기 때문에 위험을 피하기 위해 반드시 예약해야하지만 절대적으로 가치가 있습니다.

의심의 여지없이, 나는 카탈루냐 지방 전체에서 최고의 낙지를 맛 보았습니다. 경험을 풍부하게 해주는 훌륭한 화이트 와인과 짝을지었습니다. 또한 환상적인...연어 타르 타르와 달콤함, 정통 맛의 승리.

도망가는 사람들은 정말 친절하고 계정도 매우 정직합니다.

La Gastronomica는 바르셀로나 최고의 레스토랑 중 하나이기 때문에 다음 방문시 분명히 돌아올 것입니다. 평판이 정말 좋습니다.더 보기",50,2018년 10월,CO.KR,La Gastronomica Burgers
"멋진, 완벽하게 실행할 정통 음식. 직원들은 친절하고 도움이 되었다. 숨겨진 보석 이 도시 방문을 놓치지 마세요.",50,2018년 7월,CO.KR,La Gastronomica Burgers
"우리는 모든, 연어 타르타르, patatas bravas, 소고기, 야채, 놀라웠고 완벽하게 균형잡힌. 그러나 돼지 갈비는 자신의 클래스. 먹어보세요!",50,2018년 7월,CO.KR,La Gastronomica Burgers
더 보기,50,2023년 2월,CO.KR,Desoriente
,40,2023년 2월,CO.KR,Desoriente
,50,2023년 1월,CO.KR,Desoriente
더 보기,50,2023년 1월,CO.KR,Desoriente
더 보기,50,2022년 12월,CO.KR,Desoriente
"인생 파스타를 먹고싶다면 꼭 가봐야 하는 곳. 미국, 한국, 이태리, 프랑스 통틀...어서 (제 개인적인 리스트지만) top 3에 드는 곳입니다. 예약은 필수. 정말 완벽해요. 면이 익은 정도, 소스와 면의 비율, 맛의 balance, 뭐 하나 흠 잡을 곳이 없는 그런 맛이었습니다. 심지어 가격도 착하다는거…이 동네로 이사오고 싶네요🥰더 보기",50,2022년 12월,CO.KR,BelleBuon
저희는 메뉴 여자 세명이서 메뉴 세개 시켰는데 남았어요 음식이 맛있는거는 말할것도... 없고 직원들 너무너무너무 친절해요 던? 이름 잘 기억안나는데 매니저 같은분이 처음부터 끝까지 설명해주시고 밖에느와서 인사까지👍🏻 사람 짱많아요 예약하고 갈것을 추천👍🏻더 보기,50,2022년 6월,CO.KR,BelleBuon
"정~말 맛있게 먹었어요. 스페인에서 가장 맛있게 먹은 음식 중 하나가 이탈리안이라...는게 아이러니 하지만, 이 곳에서 최고의 라자냐와 뇨끼를 먹었습니다. 맛있어서 다른 메뉴들도 더 시켜서 먹어보고 싶었지만 양이 많아서 더 시키진 못했어요 ㅠㅠ 한가지 인상 깊었던 것은, 직원들의 친절함이었어요. 저희는 바로 주문을 했지만 주문을 어려워하던 몇몇 외국인 테이블을 위해서 직접 메뉴판을 들고가서 설명을 해주는 모습을 보고 정말 스윗하다고 생각했어요. 직원들이 매우 친절하고 유쾌했고 세심한 부분까지도 챙기려 하는 모습이 돋보였어요. 무엇보다 음식이 너무 맛있었기 때문에 다음 바르셀로나 여행 기회가 있다면 또 방문하고 싶네요!더 보기",50,2020년 1월,CO.KR,BelleBuon
"제가 먹은 라자냐 중에 가장 맛있었어요! 한국가면 이제 라자냐 못 먹을 것 같습니...다ㅠㅠ 그리고 웨이터분이 굉장히 친절하셨어요. 영어메뉴판에 메뉴 하나하나 설명해주시고, 저희가 더워하니 실내로 자리 옮겨주셔서 더 맛있게 먹었습니다! 웨이터분이 추천해주신 화이트와인도 굉장히 맛있었습니다:>더 보기",50,2019년 8월,CO.KR,BelleBuon
"가우디성당근처에 있는 이탈리아레스토랑이예요
라자냐1 스파게티1둘이서 시켰는데 양이... 굉장히 많아요 이탈리아에서 먹은 라쟈냐보다  훨 맛있어요^^주인분도 유쾌하시고^^
식후에 주신 레몬첼로도 맛있었어요^^꼭 추천합니다더 보기",50,2018년 8월,CO.KR,BelleBuon
우리는 매년 1 월 / 2 월에 몇 주 동안 바르셀로나에서 휴가를 보내고 있으며 이것은 우리가 가장 좋아하는 곳 중 하나가되었습니다. 음식은 완벽하게 이탈리아 전통이며 직원들은 항상 친절하고 도움이됩니다. 같은 가족이 항상 미소와 관대 한 인사로 손님을 맞이하기 위해 참석합니다 (휴가 시간이 언제인지 모르겠습니다). 직원조차도...부분 크기가 커서 너무 많은 양을 주문하지 말라고 경고하지만 메인 코스를 조금이라도 떠나더라도 우리는 일반적으로 멋진 사막 중 하나를 유혹합니다.더 보기,50,2020년 1월,CO.KR,BelleBuon
"아주 좋은 식당. 이탈리아 직원은 매우 친절했습니다.
피스타치오와 함께 라자냐와 파스타를 먹었습니다. 아주 아주 좋은!

당신은 방문을 shoud했다!

추신 예약하기 전에. 하루 종일 가득합니다!",50,2020년 2월,CO.KR,BelleBuon
"이탈리아어를 좋아한다면 바르셀로나에있을 때 방문 할 것을 권장합니다.
그런 훌륭한 직원, 음식 및 음료는 그만한 가치가 있습니다! 직원이 당신을 돌보고 최고의 접시에 추천합니다.
내가 가진 최고의 수제 최고의 이탈리아 음식입니다!",50,2020년 1월,CO.KR,BelleBuon
"놀라운 레스토랑, 우리가 모든 여행을 한 최고의 음식과 직원은 예외적이었습니다! Porchini 버섯을 곁들인 라자냐와 tagliatelle는 모두 훌륭했습니다! 방문해야합니다!",50,2020년 1월,CO.KR,BelleBuon
"나는 그들이 바르셀로나에있는 이탈리아 레스토랑 중 최고 1 위를 달랠 수 있기를 바랬다. 나는 BelleBuon을 세계 제 1 위 이탈리아 레스토랑으로 가지고 나갔다. 서비스는 완벽했고 음식은 굉장했습니다. 나는 tagliatelle, 아내 spagetti, 딸 bolognese 및 아들 마가리타했다. 그레고리력이 ""승자""와 함께 모든 요리가 훌륭했습니다. 내가 바르카로 돌아갈...때 나는이 장소로 곧 갈 것이다.더 보기",50,2019년 7월,CO.KR,BelleBuon
굉장한 레스토랑 - 음식은 훌륭했다. 그리고 신선한 파스타는 특히 좋았다. 우리는 정통 이탈리아 분위기를 즐겼습니다.,50,2019년 7월,CO.KR,BelleBuon
최고의 트뤼플 파스타와 사막은 이탈리아보다 더 낫습니다! ! ! ! 그것을 매 순간마다 사랑하여 봉사하십시오.,50,2019년 7월,CO.KR,BelleBuon
"우리는이 보석에서 짧은 산책 거리에 머물기에 충분히 행운입니다. 내 두 성인 딸과의 여행. 우리는 risotto Pesci를 가지고 있었다 - 우수한 맛과 야생의 버섯과 송로 버섯이있는 관대 한 서브 페투치니 - 훌륭하지만 lasagne이었다 - 지금 나는 집에서 요리하는 lasagne가 그것의 항적에 그것을 놓고 갔던 꽤 특별한...것이기 위해 고려한다! 그리고 서비스! 우리는 웨이터가 후원자와 함께 번역 앱을 사용하여 음식을 선택하기 위해 시간을내어 직접 손으로 볼 수 있음을 목격했습니다 - 참을성 있고 정중 한 - 브라보!

좋은 저녁 주셔서 감사합니다.
피트 (딸) 퍼스 오스트레일리아더 보기",50,2019년 7월,CO.KR,BelleBuon
"A ++
잊을 수없는 experiance.
Realy 스페인 최고의 이탈리아 음식.
매우 맛있는 이탈리안 스파게티, 극도로 호의적 인 스파이스 레드 소스와 잘 익은 신선한 해산물 혼합 요리.
그들은 모든면에서 Generouse입니다.
 - 직원 대접 (다니엘 & 팀에 살루트)
 - 큰 음식 부분 (당신은 당신의 식사를 완성하기 위해...정말로 배가 고프다.)
 - 레드 와인의 큰 토트 (선택을위한 대형 메뉴)
 - 완벽한 과자 및 사막 menue.
돈을 위해 매우 공정한 가치.
나는 매우 친절한 장소에서 맛있는 단체 저녁을 먹고 싶어하는 그룹 및 커플들을 위해이 레스토랑을 적극 추천합니다.더 보기",50,2019년 2월,CO.KR,BelleBuon
"우리는 큰 이탈리아 저녁 식사를 위해 Bell e Buon에 갔다. 우리는 약간의 초록을 필요로했고, 토마토와 arugula와 함께 멋진 burrata 샐러드를 먹었다. . . 얌. 우리 파티의 3 명의 사람들은 버섯으로 된 탈리아 텔레 (Tagliatelle)와 라자냐 콘 카네 (lasagna con carne)를 먹었습니다. 모든 것이시의 적절하고 덥고...맛있습니다. 확실히 되돌아 가게 될 것입니다! ! !더 보기",50,2019년 2월,CO.KR,BelleBuon
"우리가 예약없이 거기 도착했지만, 직원은 우리에게 테이블을 찾기 위해 매우 도움이되었다. 음식은 우리의 기대 이상이었습니다. 나는이 장소를 바르셀로나에서 이탈리아 주방을 먹고 싶어하는 사람에게 추천한다.",50,2019년 1월,CO.KR,BelleBuon
"두 시간 전에 바르셀로나에 도착했을 때, 우리 배고픈 배를 채우고 기대를 가지지 않는 곳을 찾고, 도시의 더 조용한 구석에서 우리는이 별 나지 않은 작은 곳으로 떨어졌습니다. 직원들은 메뉴를 매우 환영하고 열정적이었습니다. 우리는 메인 코스에 대한 권장 사항 중 하나를 선택했습니다. 우리가 가진 가장 인상적인 라사나...(7 가지 수제 라자 냐 중 하나)였습니다. 우리가 현지인 만했다면. . . 우리는 항상 거기에있을 것입니다. 정말 고맙습니다.더 보기",50,2019년 1월,CO.KR,BelleBuon
"병원 산 폴 근처에서 이탈리아 음식을 먹을 수있는 곳. 우리는 오후 2 시경에 왔고, 장소가 알맞게 꾸려지는 것을 알았다. 그들의 specigkties는 신선한 파스타 다. 그래서 우리는 라자냐와 fetuccine를 주문했다. 그들은 좋았다. 라자냐는 신선했다. 우리는 그것을 즐겼다.",40,2019년 1월,CO.KR,BelleBuon
Stellar 식사. 와인 아름다운 병 야생 버섯과 화이트 송로버섯 함께 라자냐 정말 좋았어요. N,50,2018년 7월,CO.KR,BelleBuon
"친구들도 레스토랑 및 트립 어드바이저의 리뷰를 확인된 왜 별의 가지 것이 좋습니다. 남부 이탈리아 즐거운 소유자 이탈리아 스페인 버전. 파스타 까르보나라 같은 이탈리아 찾지 않았습니다. 다른 스페인 레스토랑과 비슷합니다. 너무 안 좋았습니다. 가장 충격적인 우리 세식구는 전용 먹은 30너무 치즈 피자. 그게 특이했다. 그가 치즈...혼수. 우리는 밝고 활기차며 푹신한 피자 이탈리아. 이 브루스케타 전채로 아주 그리고 애피타이저 우리의 새우 스캄피,가지. 확실히 즐길 피자와 불행히도 불과. 확실히 좋은 주인, 희망했다 진정한 이탈리안 레스토랑.더 보기",20,2018년 7월,CO.KR,BelleBuon
더 보기,50,2022년 3월,CO.KR,Vrutal
더 보기,50,2022년 11월,CO.KR,Vrutal
,50,2022년 10월,CO.KR,Vrutal
더 보기,50,2022년 10월,CO.KR,Vrutal
"숙소근처라 가봤어요. 분위기는 좀 어두워요. 하지만 피자가 4가지 맛을 고를수있었...어요. 하지만 한국입맛아 전 마르게리따가 젤 맛있고, 나머지도 느끼한거좋아하시는 분들은 좋아할듯요. 스파게티도 토마토베이스가 맛있어요. Nanni만큼은 아니어도 괜찮았어요.더 보기",40,2019년 10월,CO.KR,Le Romane
피자 너무 맛있었어요! 식당 안쪽 테이블 담당하는웨이터 Pablo 너무 친절하고 ...잘 웃어줘서 좋았어요! Pablo뿐만아니라 다른분들도 매우 친절하답니다!더 보기,50,2019년 6월,CO.KR,Le Romane
"많이 유명하지 않은 곳을 검색하다가 들렸어요.
예약하고 갔고 피자 정말 맛있었어요.... 토핑 잔뜩 올려져있고 재료도 신선했어요
또 가고 싶네요더 보기",40,2018년 6월,CO.KR,Le Romane
"훌륭한 이탈리아, 좋은 가격. 놀라운 서비스와 음식은 훌륭했습니다. 나는 파트너와 파르마 햄과 모짜렐라를 공유했습니다. 그런 다음 우리는 4 가지 토핑으로 공유 피자를 해결했습니다. 완벽하고 다양합니다. 칵테일도 자리에있었습니다. 우리가 그것을 마무리 할 때 30 % 할인으로 모두! Barca로 돌아 오면 다시 갈 것입니다!",50,2020년 1월,CO.KR,Le Romane
"좋은 사람들, 재미있는 인테리어, 그러나 돈의 전체 가치는 그렇게 크지 않습니다. 음식은 괜찮 았지만 특별한 것은 없었습니다. 가격 범위에서 더 많은 것을 얻을 수 있습니다",30,2019년 12월,CO.KR,Le Romane
훌륭한 피자와 장소는 매우 우아합니다. Luca는 우리에게 봉사했으며 놀라운 웨이터였습니다. 매우 전문적인. 완전히 추천 ??,50,2020년 1월,CO.KR,Le Romane
"스페인에서 일주일 동안 스페인 여행을하면서 다른 세 사람과 함께 바르셀로나에있었습니다. 우리는 호텔로 돌아가는 길 에이 장소를 우연히 발견했습니다. 우리는 자기 전에 음료를 마시기로 결정했다. 우리가 그렇게해서 기뻐요! 우리가 들어온 순간부터 직원들의 따뜻한 환영을 받았습니다. 우리는 단지 칵테일을 먹을 예정였던 것에 따라 변호사에 앉기로 결정했다. 바텐더는...우리가 즐길 수있는 매우 맛있는 칵테일을 추천했습니다. 우리는이 night 날 밤에 돌아 왔고 같은 놀라운 서비스로 환영 받았다. 그들은 심지어 우리와 함께 여행하는 친구를 위해 막판 생일 축하 행사를 도와주기 위해 나아갔습니다. 우리는 음식을 가지고 있지 않아서 그것을 보증 할 수 없습니다. 나는 바르셀로나에서 1 년에 2 ~ 3 회 개인적으로 있습니다. 다음에 내가 도시에있을 때, 나는 확실히이 장소를 조사하기 위해 돌아올 것이다. 따뜻한 환영, 친절한 서비스 / 대화 및 훌륭한 칵테일에 대해 Luca, Charles 및 현재 기억할 수없는 다른 신사 분들께 감사드립니다 (사죄). 다음에 다시 방문하여 음식을 맛볼 수 없습니다!더 보기",50,2020년 1월,CO.KR,Le Romane
내 아내와 친구들과 좋은 저녁을 먹었습니다. 피자는 완벽하게 행해졌습니다. 많은 선택과 우리는 훌륭한 서버 인 파블로의 인도를 받았습니다! 편안하고 합리적인 가격의 저녁 식사를 위해이 레스토랑을 적극 추천하십시오.,50,2019년 7월,CO.KR,Le Romane
"나는 이것에 익숙하지 않지만 이번에는이 위대한 레스토랑에 어떤 말을 전하고 싶습니다. 주먹 아주 좋고 매력적인 서비스에 대해 웨이터 ""파블로""에게 감사드립니다. 레스토랑은 매우 ""좋은 분위기를 느낍니다""음식은 매우 좋았고 가격은 좋았습니다.
나는이 레스토랑을 추천 할 것이다??",50,2019년 7월,CO.KR,Le Romane
우리는 까다로운 먹는 사람 인 2 살짜리 아들과 함께 왔습니다. 우리 웨이터 인 파블로는 우리 아들이 먹을 음식을 아주 세심하고 제안했습니다. 환상적인 점심에 감사드립니다! 바르셀로나 최고의 이탈리아어!,50,2019년 7월,CO.KR,Le Romane
"내 가족과 함께, 매우 세련된 찾고 레스토랑, 훌륭한 서비스, 놀라운 음식, 피자를 위해 죽을. 정말 합리적인 가격. 확실히 돌아올 것인가?",40,2019년 7월,CO.KR,Le Romane
"4 명의 가족이 Le Romane을 방문했습니다. 바르셀로나에서 2,3 일을 보내고 많은 현지 요리를 샘플링 한 후 우리는 피자, 파스타, 샐러드 등의 밤을 찾고있었습니다. 그러나 우리는 여전히 멋졌고 바르셀로나에서 독특한 음식을 경험할 수있는 곳을 원했습니다. 르 로망은 완벽했습니다. 우리는 매우 감동했습니다. Pablo 서버는 친절하고 지식이 풍부하며...방문을 통해 매우 세심했습니다. 그는 우리를 집에서 느끼게하고 우리가 행복하고 만족했는지 확인하기 위해 큰 관심을 기울였습니다. 나머지 서버와 직원도 훌륭했습니다. 주인 / 바텐더는 우리가 현관 문을 나서면서 우리를 맞이한 순간을 매우 환영했습니다. 음식은 훌륭했습니다. 우리는 피자와 나머지 음식을 위해 다시 돌아와서 다시 시도 할 것입니다. 그러나 그것은 파블로의 서비스와 긍정적 인 에너지이며 직원 모두가 팬들을 열광 시켰습니다.더 보기",50,2019년 7월,CO.KR,Le Romane
파블로에서 훌륭한 서비스를 제공하는 아주 맛있는 이탈리아 음식! 철저히 여기에 파스타를 추천하고 Nutella panna 코타가 죽을 것입니다. . .,40,2019년 6월,CO.KR,Le Romane
"이 곳은 절대적인 보석입니다. Impeccable 음식과 서비스 - 훌륭한 음식, 훌륭한 음료 및 직원은 참되고 환영합니다. 무엇을 주문할 지 결정하기가 힘들다면 스파게티 카르 보 나라는 HEAVEN입니다. 파블로 (우리 서버)와 대기 직원의 나머지에게 특별한 shoutout - 굉장한 음식과 함께 그것은 훌륭한 레스토랑을 만드는이 사람이다! Mucho gracias!...! !더 보기",50,2019년 6월,CO.KR,Le Romane
"여행의 긴 하루와 가까운 제한된 오픈 레스토랑 후, 르 Romane 히트했다! 그들은 부엌을 닫을지라도 기꺼이 우리를 앉혔습니다. 서비스는 결점이 없었다. 그리고 음식은 심지어 더 좋았다! ! 나는 그들의 유명한 피자 중 하나를 주문했다. 그것은 훌륭했다! ! 내 파트너가 리가 토니를 주문했고 완벽했습니다.

바르셀로나에있을 때이 장소에...도착했는지 확인하십시오. 나는 우리가 방문하는 동안 우리가 여기서 어떻게 다시 먹을 수 있는지 알아 내려고 노력하고있다.더 보기",50,2019년 1월,CO.KR,Le Romane
최고급 피자는 프로 폴라 (훈제 치즈)와 매운 살라미로 가득 채워져 있습니다. 쾌적한 장소와 잘 균형 잡힌 가격에 관심을 가진 정말로 친절한 직원. 우리는 다른 고객들을 바라 보면서 환상적인 이탈리아 파스타를 맛 보러 곧 돌아올 것입니다. 다시 만나 뵙기를 바랍니다.,50,2018년 12월,CO.KR,Le Romane
"참 좋은 저녁! 다른 우수한 피자. . . 피자 르 로망! 놓칠 수 없습니다 Calzoncino nutella e pera! 곧 돌아올 것이다 . . . 가족과 함께!
좋은 저녁 시간에 Riccardo와 Loredana에게 감사드립니다.",50,2018년 12월,CO.KR,Le Romane
"이 이탈리아 레스토랑은 훌륭합니다!
나는 바르셀로나의 진짜 로마 피자를 여기에서 발견했다. 그리고 그것은 집과 같은 정말로 감각이있다!
분위기가 매우 따뜻하고 재료도 훌륭합니다.

슈퍼 제안 : Suppl, 올리브 Ascolane, 피자 르 Romane (다른 취향과 함께!).",50,2018년 12월,CO.KR,Le Romane
"무슨 보석이야! 피자가이 세상에있다! 동시에 6 가지 토핑 요리! 경이로운 기반 위에서! Devine 그냥 맛과 감촉! 우리는 10 명 정도였습니다. 훌륭한 서비스, 훌륭한 음식, 훌륭한 와인! 그것을 적극 권장합니다!",50,2018년 12월,CO.KR,Le Romane
"파스타 종류도 엄청 많고 소스도 다양해요:) 조리과정도 다 보이는데 깨끗하고 생면... 파스타입니다!
직원분들도 친절하고 파스타 하나하나 본연의 맛을 살려서 정말 좋았어요!!

저는 쉐프 추천 메뉴만 선택하신다면, 후회없을거라 생각해요!더 보기",50,2023년 1월,CO.KR,La Patsa Lab
"라구 파스타랑 치즈파스타 먹었는데 , 둘다 소스도 꾸덕하고 맛있고 양도 많아요 ,... 기본 2인분 느낌, 추천합니당 뭔 100자야,, 한글 100자 빡세요,, 50이면 많이썻다 그마네..,더 보기",50,2023년 1월,CO.KR,La Patsa Lab
한국에선 맛볼수 없는 파스타에욤 맛잇어요 전 특히 젤라토랑 티라미수가 맛잇엇어용 ...그리고 웨이터 아저씨가 이태리분인데 넘나 친절하규 착해요더 보기,50,2022년 1월,CO.KR,La Patsa Lab
"캔트가 더 부탁합니다. 손님으로서 잊을 수없는 경험. 서비스는 매우 환영스럽고 자연스러워서 집처럼 느껴졌습니다. 파스타는 비현실적이었다. 요리사가 전에 준비한 것만 큼 좋은 파스타를 먹지 마십시오.
댄크 댄크 댄크 Grazie. 그라시아 스. Mersi. <3",50,2020년 1월,CO.KR,La Patsa Lab
친구들과 좋은 점심을 먹었습니다! 친절한 고객 서비스를 제공하는 가장 맛있는 파스타는 우리가 떠날 때 가족처럼 느껴졌으며 바르셀로나에서 가장 멋진 레스토랑이었습니다! 바르셀로나 최고의 파스타! ! ! ! ! !,50,2020년 1월,CO.KR,La Patsa Lab
"직원은 믿을 수 없었고, 우리의 경험을 즐겁게했습니다! 더 환영하는 직원을 만나 본 적이 없으며 음식은 믿을 수 없습니다! 나는 뇨키를 가지고 있었고 내 인생에서 가장 좋았습니다. 우리가이 놀라운 식당에 들어서서 너무 기뻐요. 바르셀로나에 있다면 100 % 방문해야 해요",50,2020년 1월,CO.KR,La Patsa Lab
우리 마지막 날에 여기에 왔고 가장 아름다운 초콜릿 크로와상을 먹었고 카푸치노는 훌륭했습니다! ! 강력하게 추천하고 서비스는 믿어지지 않았습니다! 문제가 없습니다.,50,2020년 1월,CO.KR,La Patsa Lab
내가 가본 최고의 이탈리안 레스토랑. 파스타는 손으로 만들어졌고 직원은 이탈리아 사람이므로 가족과 같이 먹을 준비가되어 있으며 음식은 훌륭합니다. 바르셀로나로 돌아 가면 꼭 방문 할 것입니다!,50,2020년 1월,CO.KR,La Patsa Lab
"사장님이 한국인이냐고 물어보시고 현대차, 갤럭시, 삼성티비를 쓴다고 유쾌하게 자랑...하셨어요ㅋㅋㅋ 푸근하고 친근한 동네 아저씨 느낌으로 친절하게 응대해주셔서 너무 만족스러운 식사를 했습니다. 남편과 허니문으로 바르셀로나에 왔는데 제대로된 타파스 맛집을 찾아서 기분이 좋습니다. 2인분에 40유로짜리 코스는 에피타이저-메인요리(타파스 8가지, 못먹는 음식 교체 가능)-식후주(샷으로 나옴) 순서로 나오고, 남편이랑 둘이서 먹었을때 충분히 배가 불렀습니다. 8가지 메뉴로 고기를 좋아하는 저희를 위해 돼지고기, 치킨, 소고기, 연어, 참치, 커먼퀘일(메추리같은 작은 새) 등이 나왔고 약간 간간했지만 다 맛있어요! 추천합니다.👍더 보기",50,2022년 12월,CO.KR,Bodega Biarritz 1881 Tapas bar
"바르셀로나 오시면 꼭 와 보셔야하는 곳!
가능 하다면 나무 창문 앞에 (바 쪽에)... 앉으면 좋아요~ 
음식도 맛 있고 서비스도 잘하는 타파스 집! Jhony라는 서버가 특히 잘해요~~
상그리야 도 추천합니다!!더 보기",50,2022년 12월,CO.KR,Bodega Biarritz 1881 Tapas bar
