level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
2026,2073,Prado de Flores,"O local é agradável e limpo. Os empregados são simpáticos. Apenas pedi uma sopa e um café. Apesar de saborosa, achei o preço versus quantidade exagerado. Não é local indicado para quem gosta de comer em quantidade. E os preços do menu são altos.",Portuguese,"The place is pleasant and clean.Employees are friendly.I just ordered a soup and a coffee.Although tasty, I found the price versus exaggerated amount.It is not a place suitable for those who like to eat in quantity.And the menu prices are high.",0.6597,30,August 2016,"['Mediterranean', 'Spanish']",4.5
5240,5373,Con Gracia,"Espaço pequeno, poucas mesas, bom atendimento

Escolhi o menu degustação surpresa. Alguns pratos interessantes com ingredientes exóticos (flores do Madagascar, por exemplo). Outras pratos, totalmente sem graça, sem sabor.

 Não voltaria a este restaurante para outro jantar.",Portuguese,"Small space, few tables, good service

I chose the surprise tasting menu.Some interesting dishes with exotic ingredients (Madagascar flowers, for example).Other dishes, totally embarrassed, without flavor.

 I wouldn't go back to this restaurant for another dinner.",0.6003,30,,"['Mediterranean', 'Spanish']",4.5
5246,5379,Con Gracia,A reserva foi fácil. O atendimento é bom. O ambiente é bonito e aconchegante. Mas a comida... Menu degustação sem graça... Eu não recomendaria a ninguém. Foi uma experiência decepcionante.,Portuguese,The reserve was easy.The service is good.The atmosphere is beautiful and cozy.But the food ... Menu tasting dull ... I would not recommend to anyone.It was a disappointing experience.,-0.4784,20,,"['Mediterranean', 'Spanish']",4.5
5255,5388,Con Gracia,Comida e bebida boas embora o atendimento tenha sido muito demorado. De qualquer forma fomos duas vezes,Portuguese,Good food and drink although the service was very time consuming.Anyway we went twice,0.4404,30,,"['Mediterranean', 'Spanish']",4.5
5289,5422,Locavore Barcelona,Nao entendi as avaliações do TripAdvisor....ou não acertei a escolha dos pratos....meu prato resumindo bifes ....comuns....e o outro prato...um bacalhau gelado sem sabor.....enfim....nao indico.,Portuguese,I did not understand TripAdvisor's evaluations .... or did not get the choice of dishes .... my plate summarizing steaks .... common .... and the other dish ... a codless codless .....,0.0,20,November 2021,"['Spanish', 'Contemporary']",5.0
5320,5453,Prado de Flores,"A pessoa que nos atendeu muito amável. 
A bebida que meu Mojito de morango veio errado, até aí tudo bem, a bebida voltou e eu vi que o bartender usou a mesma bebida e só adicionou syrup de morango, tirou um pouco da bebida e...colocou mais syrup, resultado drink marrom veio na mesa haha. Sabor? Quem sabe! Nada que lembrasse morango. OK.
Reclamei para ela e disse que realmente não tinha visto de morango. Ele pediu uma coca e tudo certo. 
Comida servida hambúrguer e polvo. Excelente. Muito gostoso meu polvo e segundo meu marido bom hambúrguer também.
Pedimos a conta. Veio outra atendente, loira, cobraram a bebida, pedi para retirar, e Ok e aí percebi que me contaram a mais pela sangria. E eu avisei olha no menu a sangria de lá casa custa €3 e estavam cobrando €6. Eu sei que não é muito gente, mas este não é o ponto. Ela disse mas a sangria normal custa isso. E eu respondi mas eu não pedi a NORMAL, e sim A DE LÁ CASA, enfim ficou por isso mesmo, ela queria discutir, então deixei por isso mesmo. Pagamos e aí atravessamos a rua e fomos no restaurante de ontem que tem o MELHOR MOJITO - SANTA ANNA! 

Não peça DRINKS no PRATO DE FLORES e sim atravessem a rua que é muito melhor!!!Mais",Portuguese,"The person who answered us very kind.
The drink that my mojito strawberry came wrong, so far so good, the drink came back and I saw that the bartender used the same drink and only added strawberry syrup, took some of the drink and ... put more syrup, result drinkBrown came at the table haha.Flavor?Who knows!Nothing that remembered strawberry.OK.
I complained to her and said I really hadn't seen strawberry.He asked for a coca and all right.
Food served hamburger and octopus.Great.Very tasty my octopus and second my husband good hamburger too.
We ordered the account.Another attendant came, blonde, charged the drink, asked to remove, and ok and then I realized that they told me more for bleeding.And I warned you look at the menu the bleeding home costs € 3 and were charging € 6.I know it's not much, but this is not the point.She said but normal bleeding costs that.And I answered but I didn't ask for the normal, but from there home, finally it was for, she wanted to argue, so I left it.We paid and then crossed the street and went to yesterday's restaurant that has the best Mojito - Santa Anna!

Do not ask drinks on the flower plate but cross the street that is much better !!! More",0.9145,20,February 2020,"['Mediterranean', 'Spanish']",4.5
5322,5455,Prado de Flores,"Jantar em família neste restaurante devido à localização (em frente ao nosso hotel).
Considero caro pelo que entregou. Entrecot saboroso e macio, jamon muito caro, massas muito gordurosas. Mas o vinho da casa e as sobremesas foram ruins.",Portuguese,"Family dinner at this restaurant due to the location (in front of our hotel).
I consider it expensive for what you delivered.Tasty and soft intecot, very expensive jamon, very greasy pasta.But the house of the house and the desserts were bad.",-0.5423,30,,"['Mediterranean', 'Spanish']",4.5
5331,5464,Prado de Flores,"O local é agradável e limpo. Os empregados são simpáticos. Apenas pedi uma sopa e um café. Apesar de saborosa, achei o preço versus quantidade exagerado. Não é local indicado para quem gosta de comer em quantidade. E os preços do menu são altos.",Portuguese,"The place is pleasant and clean.Employees are friendly.I just ordered a soup and a coffee.Although tasty, I found the price versus exaggerated amount.It is not a place suitable for those who like to eat in quantity.And the menu prices are high.",0.6597,30,,"['Mediterranean', 'Spanish']",4.5
5346,5479,Swagatam Bar-Restaurant Hindu,Restaurante pequeno com ar de tasca. A comida tinha bom aspeto. A funcionaria foi desagradavel e malcriada ao explicar que tinhamos de esperar uns 30m. Foi insolente a tomar nota da reserva. Desistimos de jantar.,Portuguese,Small restaurant with Tasca air.The food had a good look.The work would be unpleasant and rude in explaining that we had to wait about 30m.He was insolent to take note of the reserve.We gave up dinner.,-0.4939,10,March 2016,"['Indian', 'Asian']",4.5
5352,5485,Swagatam Bar-Restaurant Hindu,"A comida é boa, mas o serviço lento trouxe para baixo o nosso prazer geral da refeição, assim como o fato de que estávamos sentados perto da entrada, por isso era um pouco barulhento e não muito acolhedor!",Portuguese,"The food is good, but the slow service brought down our general pleasure of the meal, as well as the fact that we were sitting near the entrance, so it was a little noisy and not very welcoming!",0.7093,30,January 2020,"['Indian', 'Asian']",4.5
5370,5503,La Cala Barceloneta,"Atendimento muito ruim. A comida vale 4 estrelas, porém o atendimento é muito ruim. Garçons pouco atenciosos.",Portuguese,"Very bad service.The food is worth 4 stars, but the service is very bad.Little attentive waiters.",-0.2374,20,December 2022,"['Cafe', 'Mediterranean']",5.0
5399,5532,Taps,"O ambiente é diferenciado, drinks e música de qualidade, tapas bem feitos, o único problema foi o calor! Muito muito muito quente lá dentro e eles não têm ar condicionado nem ventilador, hoje estava 30 graus do lado de fora e provavelmente a sensação térmica...dentro do bar era de uns 35. Tinha tudo pra ser perfeito, atendimento de primeira, todos falam inglês, o que é um diferencial, são simpáticos. Mas o calor fez com que a gente quisesse terminar de comer logo pra poder respirar lá fora. Obrigada pela experiência e se possível coloquem um ventiladorzinho rsrsMais",Portuguese,"The environment is different, drinks and quality music, well -made slaps, the only problem was the heat!Very very very hot inside and they have no air conditioner or fan, today was 30 degrees outside and probably the thermal sensation ... inside the bar was about 35. It had everything to be perfect, first service, allThey speak English, which is a differential, are friendly.But the heat made us want to finish eating right so that they could breathe outside.Thank you for the experience and if possible put a little fan lol",0.8231,30,August 2019,"['Mediterranean', 'European']",4.5
5406,5539,Taps,"Não seria as tapas que esperava provar em Barcelona. Diferentes, mas sem merecer uma ""voltarei"". Preço está na média.",Portuguese,"It would not be the slaps I expected to prove in Barcelona.Different, but without deserving a ""I'll be back"".Price is on average.",0.0,30,,"['Mediterranean', 'European']",4.5
5407,5540,Taps,"Pratos relativamente pequenos, e não tão baratos! Mau atendimento, demorado e pouco simpático... Mas o que decepcionou mais foi a qualidade e a variedade da comida. Cerca de 20€ por pessoa. Muito provavelmente pagam pelas avaliações altas e que ludibriam a verdadeira qualidade do restaurante.",Portuguese,"Relatively small dishes, not so cheap!Bad service, time consuming and unhappy ... But what disappointed more was the quality and variety of food.About 20 € per person.Most likely they pay for high ratings that deceive the true quality of the restaurant.",-0.7777,10,August 2016,"['Mediterranean', 'European']",4.5
5409,5542,Taps,"Acertamos num dia que pelos vistos faltou um colega na cozinha por isso as tapas foram muito demoradas. Qualidades da comida boa. Apenas dois colegas a servir q nao tomavam muito bem conta do recado... Apesar de tudo, houve falta do stock (que a falta...Mais",Portuguese,"We got it right on a day that apparently a colleague was missing in the kitchen so the slaps were too long.Qualities of good food.Only two colleagues to serve that did not make very well account of the message ... despite everything, there was a lack of stock (what the lack ... more",-0.6034,30,March 2016,"['Mediterranean', 'European']",4.5
5452,5585,Gusto,"Cheguei ao restaurante, e ao entrarmos, fomos imediatamente escorraçados para a rua quase como cães, mesmo tendo reserva!!! Total falta de educação... nem jantamos... simplesmente seguimos para outro restaurante!!!",Portuguese,"I arrived at the restaurant, and when we entered, we immediately drained to the street almost like dogs, even having reserve !!!Total lack of education ... We don't even have dinner ... we just go to another restaurant !!!",-0.5805,10,August 2017,"['Italian', 'Pizza']",4.5
5464,5597,Gusto,"Na última quinta-feira, voltei de Boston para casa em uma enorme tempestade de neve. Quando cheguei em Barcelona, disse a meu marido que estava cansado demais para cozinhar. Ele sugeriu que experimentássemos a pizza
coloque GUSTO na esquina do nosso apartamento. Lá fomos nós. Quando...chegamos, o lugar estava vazio. Meu marido solicitou a pizza de 4 queijos e uma garrafa de água mineral.
Eu pedi a pizza de cogumelos e pedi um copo de água da torneira. O enfraquecedor disparou! ! Ele me disse sarcasticamente que eles não servem água da torneira. Eu disse a ele que moro em Barrcelona por 3 anos. Escovo meus dentes diariamente com ele e bebo todos os dias e estou com excelente saúde. Ele disse algo rude em Sanish e meu marido, sendo espanhol, falou com ele. Para seu crédito, o garçom pede desculpas, mas isso arruinou o jantar inteiro. Minha sugestão para a Mercadon comprar uma pizza congelada por 3 euros, vou ter melhor qualidade e sabor. Nossa conta chegou a 35 euros por 2 pizzas uma água e um deserto. Minha sugestão, se você quiser italiano de verdade, vá ao Greco. Pode custar mais, mas vale a pena. Ship Gusto.Mais",Portuguese,"Last Thursday, I returned from Boston home on a huge snowstorm.When I arrived in Barcelona, I told my husband that I was too tired to cook.He suggested that we experience the pizza
Put Gusto on the corner of our apartment.There we went.When ... we arrived, the place was empty.My husband requested the pizza of 4 cheeses and a bottle of mineral water.
I ordered the mushroom pizza and ordered a glass of water from the tap.The weakening fired!!He told me sarcastically that they do not serve tap water.I told him I live in Barrcelona for 3 years.Brush my teeth daily with him and drink every day and I am in excellent health.He said something rude in Sanish and my husband, being Spanish, spoke to him.For your credit, the waiter apologizes, but that ruined the entire dinner.My suggestion for Mercadon to buy a frozen pizza for 3 euros, I will have better quality and flavor.Our account reached 35 euros for 2 pizzas a water and a desert.My suggestion, if you want real Italian, go to Greco.It may cost more, but it's worth it.Ship Gusto.Mal",0.6683,10,December 2019,"['Italian', 'Pizza']",4.5
5510,5643,Bar Xapako,"É um restaurante de refeições rápidas e correntes, tem pratos combinados que são aqueles que costumamos ter em Portugal isto é um prato único sem primeiros nem segundos como é habitual em Espanha. A qualidade não é famosa mas dá para ""desenrascar"" uma refeição corrente....Mais",Portuguese,"It is a rapid and chains restaurant, has combined dishes that are the ones we usually have in Portugal this is a unique dish without first or second as usual in Spain.The quality is not famous but you can ""deceive"" a current meal .... more",0.0,20,August 2017,"['Bar', 'Mediterranean']",5.0
14547,14828,Prado de Flores,"Jantar em família neste restaurante devido à localização (em frente ao nosso hotel).
Considero caro pelo que entregou. Entrecot saboroso e macio, jamon muito caro, massas muito gordurosas. Mas o vinho da casa e as sobremesas foram ruins.",Portuguese,"Family dinner at this restaurant due to the location (in front of our hotel).
I consider it expensive for what you delivered.Tasty and soft intecot, very expensive jamon, very greasy pasta.But the house of the house and the desserts were bad.",-0.5423,30,December 2019,"['Mediterranean', 'Spanish']",4.5
14555,14836,Prado de Flores,"O local é agradável e limpo. Os empregados são simpáticos. Apenas pedi uma sopa e um café. Apesar de saborosa, achei o preço versus quantidade exagerado. Não é local indicado para quem gosta de comer em quantidade. E os preços do menu são altos.",Portuguese,"The place is pleasant and clean.Employees are friendly.I just ordered a soup and a coffee.Although tasty, I found the price versus exaggerated amount.It is not a place suitable for those who like to eat in quantity.And the menu prices are high.",0.6597,30,August 2016,"['Mediterranean', 'Spanish']",4.5
14576,14857,Swagatam Bar-Restaurant Hindu,"A comida é boa, mas o serviço lento trouxe para baixo o nosso prazer geral da refeição, assim como o fato de que estávamos sentados perto da entrada, por isso era um pouco barulhento e não muito acolhedor!",Portuguese,"The food is good, but the slow service brought down our general pleasure of the meal, as well as the fact that we were sitting near the entrance, so it was a little noisy and not very welcoming!",0.7093,30,January 2020,"['Indian', 'Asian']",4.5
14593,14874,La Cala Barceloneta,"Atendimento muito ruim. A comida vale 4 estrelas, porém o atendimento é muito ruim. Garçons pouco atenciosos.",Portuguese,"Very bad service.The food is worth 4 stars, but the service is very bad.Little attentive waiters.",-0.2374,20,December 2022,"['Cafe', 'Mediterranean']",5.0
14625,14906,Taps,"Não seria as tapas que esperava provar em Barcelona. Diferentes, mas sem merecer uma ""voltarei"". Preço está na média.",Portuguese,"It would not be the slaps I expected to prove in Barcelona.Different, but without deserving a ""I'll be back"".Price is on average.",0.0,30,December 2015,"['Mediterranean', 'European']",4.5
14626,14907,Taps,"Pratos relativamente pequenos, e não tão baratos! Mau atendimento, demorado e pouco simpático... Mas o que decepcionou mais foi a qualidade e a variedade da comida. Cerca de 20€ por pessoa. Muito provavelmente pagam pelas avaliações altas e que ludibriam a verdadeira qualidade do restaurante.",Portuguese,"Relatively small dishes, not so cheap!Bad service, time consuming and unhappy ... But what disappointed more was the quality and variety of food.About 20 € per person.Most likely they pay for high ratings that deceive the true quality of the restaurant.",-0.7777,10,August 2016,"['Mediterranean', 'European']",4.5
14628,14909,Taps,"Acertamos num dia que pelos vistos faltou um colega na cozinha por isso as tapas foram muito demoradas. Qualidades da comida boa. Apenas dois colegas a servir q nao tomavam muito bem conta do recado... Apesar de tudo, houve falta do stock (que a falta...Mais",Portuguese,"We got it right on a day that apparently a colleague was missing in the kitchen so the slaps were too long.Qualities of good food.Only two colleagues to serve that did not make very well account of the message ... despite everything, there was a lack of stock (what the lack ... more",-0.6034,30,March 2016,"['Mediterranean', 'European']",4.5
14668,14949,Gusto,"Cheguei ao restaurante, e ao entrarmos, fomos imediatamente escorraçados para a rua quase como cães, mesmo tendo reserva!!! Total falta de educação... nem jantamos... simplesmente seguimos para outro restaurante!!!",Portuguese,"I arrived at the restaurant, and when we entered, we immediately drained to the street almost like dogs, even having reserve !!!Total lack of education ... We don't even have dinner ... we just go to another restaurant !!!",-0.5805,10,August 2017,"['Italian', 'Pizza']",4.5
14678,14959,Gusto,"Na última quinta-feira, voltei de Boston para casa em uma enorme tempestade de neve. Quando cheguei em Barcelona, disse a meu marido que estava cansado demais para cozinhar. Ele sugeriu que experimentássemos a pizza
coloque GUSTO na esquina do nosso apartamento. Lá fomos nós. Quando...chegamos, o lugar estava vazio. Meu marido solicitou a pizza de 4 queijos e uma garrafa de água mineral.
Eu pedi a pizza de cogumelos e pedi um copo de água da torneira. O enfraquecedor disparou! ! Ele me disse sarcasticamente que eles não servem água da torneira. Eu disse a ele que moro em Barrcelona por 3 anos. Escovo meus dentes diariamente com ele e bebo todos os dias e estou com excelente saúde. Ele disse algo rude em Sanish e meu marido, sendo espanhol, falou com ele. Para seu crédito, o garçom pede desculpas, mas isso arruinou o jantar inteiro. Minha sugestão para a Mercadon comprar uma pizza congelada por 3 euros, vou ter melhor qualidade e sabor. Nossa conta chegou a 35 euros por 2 pizzas uma água e um deserto. Minha sugestão, se você quiser italiano de verdade, vá ao Greco. Pode custar mais, mas vale a pena. Ship Gusto.Mais",Portuguese,"Last Thursday, I returned from Boston home on a huge snowstorm.When I arrived in Barcelona, I told my husband that I was too tired to cook.He suggested that we experience the pizza
Put Gusto on the corner of our apartment.There we went.When ... we arrived, the place was empty.My husband requested the pizza of 4 cheeses and a bottle of mineral water.
I ordered the mushroom pizza and ordered a glass of water from the tap.The weakening fired!!He told me sarcastically that they do not serve tap water.I told him I live in Barrcelona for 3 years.Brush my teeth daily with him and drink every day and I am in excellent health.He said something rude in Sanish and my husband, being Spanish, spoke to him.For your credit, the waiter apologizes, but that ruined the entire dinner.My suggestion for Mercadon to buy a frozen pizza for 3 euros, I will have better quality and flavor.Our account reached 35 euros for 2 pizzas a water and a desert.My suggestion, if you want real Italian, go to Greco.It may cost more, but it's worth it.Ship Gusto.Mal",0.6683,10,December 2019,"['Italian', 'Pizza']",4.5
14715,14996,Bar Xapako,"É um restaurante de refeições rápidas e correntes, tem pratos combinados que são aqueles que costumamos ter em Portugal isto é um prato único sem primeiros nem segundos como é habitual em Espanha. A qualidade não é famosa mas dá para ""desenrascar"" uma refeição corrente....Mais",Portuguese,"It is a rapid and chains restaurant, has combined dishes that are the ones we usually have in Portugal this is a unique dish without first or second as usual in Spain.The quality is not famous but you can ""deceive"" a current meal .... more",0.0,20,August 2017,"['Bar', 'Mediterranean']",5.0
18684,2069,Prado de Flores,"A pessoa que nos atendeu muito amável. 
A bebida que meu Mojito de morango veio errado, até aí tudo bem, a bebida voltou e eu vi que o bartender usou a mesma bebida e só adicionou syrup de morango, tirou um pouco da bebida e...colocou mais syrup, resultado drink marrom veio na mesa haha. Sabor? Quem sabe! Nada que lembrasse morango. OK.
Reclamei para ela e disse que realmente não tinha visto de morango. Ele pediu uma coca e tudo certo. 
Comida servida hambúrguer e polvo. Excelente. Muito gostoso meu polvo e segundo meu marido bom hambúrguer também.
Pedimos a conta. Veio outra atendente, loira, cobraram a bebida, pedi para retirar, e Ok e aí percebi que me contaram a mais pela sangria. E eu avisei olha no menu a sangria de lá casa custa €3 e estavam cobrando €6. Eu sei que não é muito gente, mas este não é o ponto. Ela disse mas a sangria normal custa isso. E eu respondi mas eu não pedi a NORMAL, e sim A DE LÁ CASA, enfim ficou por isso mesmo, ela queria discutir, então deixei por isso mesmo. Pagamos e aí atravessamos a rua e fomos no restaurante de ontem que tem o MELHOR MOJITO - SANTA ANNA! 

Não peça DRINKS no PRATO DE FLORES e sim atravessem a rua que é muito melhor!!!Mais",Portuguese,"The person who answered us very kind.
The drink that my mojito strawberry came wrong, so far so good, the drink came back and I saw that the bartender used the same drink and only added strawberry syrup, took some of the drink and ... put more syrup, result drinkBrown came at the table haha.Flavor?Who knows!Nothing that remembered strawberry.OK.
I complained to her and said I really hadn't seen strawberry.He asked for a coca and all right.
Food served hamburger and octopus.Great.Very tasty my octopus and second my husband good hamburger too.
We ordered the account.Another attendant came, blonde, charged the drink, asked to remove, and ok and then I realized that they told me more for bleeding.And I warned you look at the menu the bleeding home costs € 3 and were charging € 6.I know it's not much, but this is not the point.She said but normal bleeding costs that.And I answered but I didn't ask for the normal, but from there home, finally it was for, she wanted to argue, so I left it.We paid and then crossed the street and went to yesterday's restaurant that has the best Mojito - Santa Anna!

Do not ask drinks on the flower plate but cross the street that is much better !!! More",0.9145,20,February 2020,"['Chinese', 'American']",5.0
18685,2070,Prado de Flores,"Jantar em família neste restaurante devido à localização (em frente ao nosso hotel).
Considero caro pelo que entregou. Entrecot saboroso e macio, jamon muito caro, massas muito gordurosas. Mas o vinho da casa e as sobremesas foram ruins.",Portuguese,"Family dinner at this restaurant due to the location (in front of our hotel).
I consider it expensive for what you delivered.Tasty and soft intecot, very expensive jamon, very greasy pasta.But the house of the house and the desserts were bad.",-0.5423,30,December 2019,"['Chinese', 'American']",5.0
18688,2073,Prado de Flores,"O local é agradável e limpo. Os empregados são simpáticos. Apenas pedi uma sopa e um café. Apesar de saborosa, achei o preço versus quantidade exagerado. Não é local indicado para quem gosta de comer em quantidade. E os preços do menu são altos.",Portuguese,"The place is pleasant and clean.Employees are friendly.I just ordered a soup and a coffee.Although tasty, I found the price versus exaggerated amount.It is not a place suitable for those who like to eat in quantity.And the menu prices are high.",0.6597,30,August 2016,"['Chinese', 'American']",5.0
