level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
3806,3899,Con Gracia,"Teníamos grandes expectativas pero nos ha defraudado, el menú degustacion a nuestro parecer no pasa de correcto pero sin maravillar para mi opinión esta sobrevalorado en las opiniones de TripAdvisor. No vale lo que se paga. Ambiente correcto y servicio agradable.",Spanish,"We had great expectations but has let us down, the tasting menu in our opinion does not happen correctly but without marveling for my opinion it is overrated in TripAdvisor's opinions.It is not worth what is paid.Correct atmosphere and pleasant service.",0.7185,30,,"['Mediterranean', 'Spanish']",4.5
3896,3989,Jara Sushi Degustación,"Primero y antetodo, disculpas al restaurante por la crítica negativa, es mi primera vez escribiendo un comentario en un restaurante, pero acabamos de salir con mi pareja de cenar y estamos muy decepcionados. Hemos ido a celebrar su cumpleaños.

Al entrar, el restaurante es muy...pequeño y con decoración muy llana. Solamente hay una mesa y luego hay dos barras pequeñas con dos sillas cada una. Ningún problema con esto.

Una vez sentados, vienen a mostrarte los pescados
y lo que tienen hoy en el menú. Te explican que tienen dos menús especiales. Uno de 50€ con 20 piezas y otro de 70€ con 27 piezas. (Bebida a parte).

Pedimos el menú de Omakase de 50€, sugerencia del restaurante. Por desilusión nuestra, todo son makis y solamente un Nigiri. El menú no puede estar formado por solamente makis.

La cualidad de la comida es normal, es correcta. Pero en ningún momento es WOW por el precio.
Las porciones además son muy justas por lo pagado.

En favor a ellos, el servicio es muy bueno. Nos preguntaron si estábamos satisfechos, y les comentamos la verdad, que no.
Como compensación nos regalaron un nigiri de toro.
A su contra, nos sentimos un poco presionados por solamente tener una hora para comer. De ocho a nueve, cuando justamente escogemos comer en la barra porque allí nos dijeron que teníamos más tiempo. 

En resumen, calidad, precio, local no vale los 50€. Y menos para comer cara la pared. Sentí que es un restaurante normal pero nada WOW por lo pagado.

Estoy encantado de pagar cuando la comida, porción o decoración es a nivel. Pero sinceramente y me sabe mal por la crítica al restaurante, no los vale.
De hecho no entendemos como tiene tantas críticas tan positivas. 

Hay muchos mejores restaurantes en Barcelona para comer sushi. Con mayor calidad, cantidad y decoración.

Por último, no entendemos porque te enseñan los pescados al entrar. Tengo la sensación de haber comido mucho arroz y poco pescado. 

Nos quedamos muy decepcionados.

Lo siento por la crítica negativa. 

Un saludoMás",Spanish,"First and before, apologize to the restaurant for negative criticism, it is my first time writing a comment in a restaurant, but we just dated my dinner partner and we are very disappointed.We have gone to celebrate his birthday.

Upon entering, the restaurant is very ... small and with very flat decoration.There is only one table and then there are two small bars with two chairs each.No problem with this.

Once sitting, they come to show you the fish
And what they have today in the menu.They explain that they have two special menus.One of € 50 with 20 pieces and another of € 70 with 27 pieces.(Drink part).

We ask for the € 50 € menu, restaurant suggestion.For ours disappointment, everything is makis and only a nigiri.The menu cannot be formed by Makis.

The quality of food is normal, it is correct.But at no time is Wow for the price.
The portions are also very fair for the paid.

In favor of them, the service is very good.They asked us if we were satisfied, and we told you the truth, no.
As compensation they gave us a Toro Nigiri.
To his against, we feel a little pressed for only having an hour to eat.From eight to nine, when we just chose to eat at the bar because there they told us we had more time.

In short, quality, price, local is not worth € 50.And less to eat the wall.I felt that it is a normal restaurant but nothing was paid.

I am delighted to pay when the food, portion or decoration is at the level.But sincerely and knows me badly for criticism of the restaurant, it is not worth them.
In fact we do not understand how it has as many criticisms so positive.

There are many better restaurants in Barcelona to eat sushi.With higher quality, quantity and decoration.

Finally, we do not understand why fish show you when you enter.I have the feeling of having eaten a lot of rice and little fish.

We were very disappointed.

I'm sorry for negative criticism.

Health",0.6163,20,,"['Japanese', 'Sushi']",5.0
3965,4058,Anema E Core,Me serví una copa de sangría con una cucaracha dentro. Se lo enseñe al camarero y me dijo que era un trozo de pera y no nos cambiaron la sangría. Para rematar la pizza tenía un pelo. Increible,Spanish,I served a glass of bleeding with a cockroach inside.He showed it to the waiter and told me that it was a piece of pear and they did not change the bleeding.To finish the pizza I had a hair.Incredible,0.0,10,March 2022,"['Italian', 'Pizza']",5.0
4016,4109,La Cala Barceloneta,"Es un local pequeño con terraza, si vas a desayunar ármate de paciencia, ya que cómo halla dos o tres personas delante ya está el caos, el servicio es súper lento, mejor ir a primera hora y desayunas el primero",Spanish,"It is a small place with terrace, if you go to breakfast at patience, since how it finds two or three people in front of the chaos, the service is super slow, better to go first thing and breakfast the first",0.4767,30,,"['Cafe', 'Mediterranean']",5.0
4017,4110,La Cala Barceloneta,Habíamos ido una vez y habíamos  salido satisfechos.  Esta vez encontramos  el servicio lento y caótico.  Salimos un poco decepcionados,Spanish,We had gone once and we had been satisfied.This time we find the slow and chaotic service.We left a little disappointed,-0.719,30,,"['Cafe', 'Mediterranean']",5.0
4030,4123,Taps,"Fuimos a cenar ayer alentados por el ranking de valoración de TripAdvisor. Nos decepcionó enormemente.

Local:

Situado en Poble Sec junto a la calle Lleida. El local es muy bonito, con una decoración agradable. Mesas un poco juntas. El lugar es muy bonito.

Servicio:

Correcto....Más",Spanish,"We went to dinner yesterday encouraged by the TripAdvisor assessment ranking.He disappointed us greatly.

Local:

Located in Poble SEC next to Lleida Street.The place is very beautiful, with a pleasant decoration.Tables a little together.The place is very nice.

Service:

Correct ... more",0.882,30,,"['Mediterranean', 'European']",4.5
6777,6928,Kiltro Restobar,"Overall it is a nice place with very friendly staff, but my food was not very enjoyable. My quesadillas were fried so hard they were brownish (who even fries quesadillas this days??) and fish tacos had a not pleasant taste. Food could be better. Drinks...and people are great.More",Spanish,"Overall it is a nice place with very friendly staff, but my food was not very enjoyable. My quesadillas were fried so hard they were brownish (who even fries quesadillas this days??) and fish tacos had a not pleasant taste. Food could be better. Drinks...and people are great.More",-0.392,30,,"['Mexican', 'Latin']",5.0
6802,6953,Don Asador,"We were recommended this restaurant and before we arrived in Barcelona, we tried to reserve a table for a group of 6 twice by sending  them emails, no reply....SHAME!",Spanish,"We were recommended this restaurant and before we arrived in Barcelona, we tried to reserve a table for a group of 6 twice by sending  them emails, no reply....SHAME!",-0.1759,20,February 2023,"['Steakhouse', 'Grill']",5.0
6810,6961,Locavore Barcelona,"We went there hoping to discover local products during the whole meal but were a bit disappointed... I guess they try to use local products in their plates (though the ""foie mi cuit"" cooked with Coca Cola does not seem very aligned with that philosophy),...and the food was good. 
What was more disturbing was that when I asked for a soft drink, I was only suggested a Fanta or a Nestea... A pity when so many more local and healthier alternatives exist. At least the water was from the tap, hence local ;) 
Service was also a bit weird: e.g. we received an entrance (offered by the restaurant, which is nice) 2 minutes before our plate, which didn't leave us enough time to eat it!
In conclusion, a good restaurant with a concept only half exploited.More",Spanish,"We went there hoping to discover local products during the whole meal but were a bit disappointed... I guess they try to use local products in their plates (though the ""foie mi cuit"" cooked with Coca Cola does not seem very aligned with that philosophy),...and the food was good. 
What was more disturbing was that when I asked for a soft drink, I was only suggested a Fanta or a Nestea... A pity when so many more local and healthier alternatives exist. At least the water was from the tap, hence local ;) 
Service was also a bit weird: e.g. we received an entrance (offered by the restaurant, which is nice) 2 minutes before our plate, which didn't leave us enough time to eat it!
In conclusion, a good restaurant with a concept only half exploited.More",0.4068,30,November 2021,"['Spanish', 'Contemporary']",5.0
6828,6979,Jara Sushi Degustación,"It was freezing in there. Did not enjoy their choice for a loud hiphop music. Did not love that they had no green tea (unheard of for a Japanese restaurant to not have a hot tea). Did not like that the place was so uncomfortable,...could not wait to leave. Thought WTF with all the stellar reviews? Made me think: what? really? Nevertheless, the servers were nice, friendly. Hope your experience is better than mine. -pMore",Spanish,"It was freezing in there. Did not enjoy their choice for a loud hiphop music. Did not love that they had no green tea (unheard of for a Japanese restaurant to not have a hot tea). Did not like that the place was so uncomfortable,...could not wait to leave. Thought WTF with all the stellar reviews? Made me think: what? really? Nevertheless, the servers were nice, friendly. Hope your experience is better than mine. -pMore",-0.5901,10,,"['Japanese', 'Sushi']",5.0
6944,7095,RAÓ Restaurant,We had high expectations for this restaurant and were so happy when they managed to fit us in without a booking. The menu has a great selection without giving you too much to choose from. The food was good but not memorable. We were expecting...more and in the end it was just ok for us.More,Spanish,We had high expectations for this restaurant and were so happy when they managed to fit us in without a booking. The menu has a great selection without giving you too much to choose from. The food was good but not memorable. We were expecting...more and in the end it was just ok for us.More,0.8556,30,February 2023,"['Spanish', 'Mediterranean']",5.0
6947,7098,RAÓ Restaurant,"We visited this place based on TA reviews. It is an upscale tapas bar/restaurant, and the tapas were indeed of good quality but pricey, which I couldn't say about the wine card—very few choices for that price level place. Service was good and fast (almost...too fast) but ambiance was a bit noisy for my taste. I am sure you can find a cheaper option with equally good tapas and better atmosphere in town.More",Spanish,"We visited this place based on TA reviews. It is an upscale tapas bar/restaurant, and the tapas were indeed of good quality but pricey, which I couldn't say about the wine card—very few choices for that price level place. Service was good and fast (almost...too fast) but ambiance was a bit noisy for my taste. I am sure you can find a cheaper option with equally good tapas and better atmosphere in town.More",0.9371,30,January 2023,"['Spanish', 'Mediterranean']",5.0
6982,7133,Billy Brunch & Garden,"We had this on our list of breakfast options for the trip so spent our Sunday morning queuing for what we’d read would be a 4.9 treat! 

After a 30 minute queue, we were greeted by the chefs and most of the staff before being...seated inside. ( Definitely opt for outside if you can. Very pretty garden ) The service was 10/10 throughout but sadly the food did not live up to our expectations. I ordered scrambled eggs and they were very dry/ over cooked and my friend had the shakshuka which is usually her favourite breakfast meal, but she only managed to eat her eggs and the piece of baguette she was given, avoiding the sauce which resembled more of a stew. 

We’re both really not that fussy, especially with breakfast, but we left most of it untouched. The staff were v kind and apologetic and we left without a bill.

Such a shame as was really looking forward to it! Great service, great ambience but the food was very average!More",Spanish,"We had this on our list of breakfast options for the trip so spent our Sunday morning queuing for what we’d read would be a 4.9 treat! 

After a 30 minute queue, we were greeted by the chefs and most of the staff before being...seated inside. ( Definitely opt for outside if you can. Very pretty garden ) The service was 10/10 throughout but sadly the food did not live up to our expectations. I ordered scrambled eggs and they were very dry/ over cooked and my friend had the shakshuka which is usually her favourite breakfast meal, but she only managed to eat her eggs and the piece of baguette she was given, avoiding the sauce which resembled more of a stew. 

We’re both really not that fussy, especially with breakfast, but we left most of it untouched. The staff were v kind and apologetic and we left without a bill.

Such a shame as was really looking forward to it! Great service, great ambience but the food was very average!More",0.9779,30,October 2022,"['French', 'American']",5.0
6992,7143,Gusto,"I booked this restaurant a number of weeks for New Year's Eve.
On the day whilst attending a football game in Camp Nou  I received an email at 14.30pm to say my table was cancelled.
When I phoned to ask why I was told they...were closing at 18.00.
As a result of the late cancellation we couldn't get a booking in another restaurant as others were either fully booked or closed.
Very unprofessionalMore",Spanish,"I booked this restaurant a number of weeks for New Year's Eve.
On the day whilst attending a football game in Camp Nou  I received an email at 14.30pm to say my table was cancelled.
When I phoned to ask why I was told they...were closing at 18.00.
As a result of the late cancellation we couldn't get a booking in another restaurant as others were either fully booked or closed.
Very unprofessionalMore",-0.1779,10,December 2022,"['Italian', 'Pizza']",4.5
7002,7153,Bar Xapako,"Nope.

I actually spent a lot of time trying to construct a cclever review that would honestly sum up my  ""meal"" at this ""restaurant"". But this one word is honestly more than enough. Nope.More",Spanish,"Nope.

I actually spent a lot of time trying to construct a cclever review that would honestly sum up my  ""meal"" at this ""restaurant"". But this one word is honestly more than enough. Nope.More",0.7184,10,January 2023,"['Bar', 'Mediterranean']",5.0
13484,13711,Lato Café - Breakfast Brunch y Ceviches,Fuimos quizás con las expectativas  altas . Lo hemos encontrado  correcto pero nada de otro mundo . ....nada de especial.,Spanish,We were perhaps with high expectations.We have found it correct but nothing from another world..... nothing special.,-0.438,30,September 2022,"['Latin', 'South American']",5.0
13493,13720,Lato Café - Breakfast Brunch y Ceviches,Acudimos la semana pasada y encontramos un personal simpático y servicio agradable. Por tanto la comida era algo normal y nada de excepcional.,Spanish,We went last week and find a nice staff and pleasant service.Therefore the food was normal and nothing exceptional.,0.7269,30,May 2022,"['Latin', 'South American']",5.0
13505,13732,Cremat Lounge,Sitio limpio . Comida aceptable nada más que te deje un recuerdo inolvidable.  Una hamburguesa con un pepinillo como guarnición.  Nada de extraordinario,Spanish,Clean site.Acceptable food nothing more than leaves you an unforgettable memory.A hamburger with a pickle like garnish.Nothing extraordinary,0.6369,30,,"['American', 'International']",5.0
13527,13774,Con Gracia,"Teníamos grandes expectativas pero nos ha defraudado, el menú degustacion a nuestro parecer no pasa de correcto pero sin maravillar para mi opinión esta sobrevalorado en las opiniones de TripAdvisor. No vale lo que se paga. Ambiente correcto y servicio agradable.",Spanish,"We had great expectations but has let us down, the tasting menu in our opinion does not happen correctly but without marveling for my opinion it is overrated in TripAdvisor's opinions.It is not worth what is paid.Correct atmosphere and pleasant service.",0.7185,30,August 2022,"['Mediterranean', 'Spanish']",4.5
13618,13865,Jara Sushi Degustación,"Primero y antetodo, disculpas al restaurante por la crítica negativa, es mi primera vez escribiendo un comentario en un restaurante, pero acabamos de salir con mi pareja de cenar y estamos muy decepcionados. Hemos ido a celebrar su cumpleaños.

Al entrar, el restaurante es muy...pequeño y con decoración muy llana. Solamente hay una mesa y luego hay dos barras pequeñas con dos sillas cada una. Ningún problema con esto.

Una vez sentados, vienen a mostrarte los pescados
y lo que tienen hoy en el menú. Te explican que tienen dos menús especiales. Uno de 50€ con 20 piezas y otro de 70€ con 27 piezas. (Bebida a parte).

Pedimos el menú de Omakase de 50€, sugerencia del restaurante. Por desilusión nuestra, todo son makis y solamente un Nigiri. El menú no puede estar formado por solamente makis.

La cualidad de la comida es normal, es correcta. Pero en ningún momento es WOW por el precio.
Las porciones además son muy justas por lo pagado.

En favor a ellos, el servicio es muy bueno. Nos preguntaron si estábamos satisfechos, y les comentamos la verdad, que no.
Como compensación nos regalaron un nigiri de toro.
A su contra, nos sentimos un poco presionados por solamente tener una hora para comer. De ocho a nueve, cuando justamente escogemos comer en la barra porque allí nos dijeron que teníamos más tiempo. 

En resumen, calidad, precio, local no vale los 50€. Y menos para comer cara la pared. Sentí que es un restaurante normal pero nada WOW por lo pagado.

Estoy encantado de pagar cuando la comida, porción o decoración es a nivel. Pero sinceramente y me sabe mal por la crítica al restaurante, no los vale.
De hecho no entendemos como tiene tantas críticas tan positivas. 

Hay muchos mejores restaurantes en Barcelona para comer sushi. Con mayor calidad, cantidad y decoración.

Por último, no entendemos porque te enseñan los pescados al entrar. Tengo la sensación de haber comido mucho arroz y poco pescado. 

Nos quedamos muy decepcionados.

Lo siento por la crítica negativa. 

Un saludoMás",Spanish,"First and before, apologize to the restaurant for negative criticism, it is my first time writing a comment in a restaurant, but we just dated my dinner partner and we are very disappointed.We have gone to celebrate his birthday.

Upon entering, the restaurant is very ... small and with very flat decoration.There is only one table and then there are two small bars with two chairs each.No problem with this.

Once sitting, they come to show you the fish
And what they have today in the menu.They explain that they have two special menus.One of € 50 with 20 pieces and another of € 70 with 27 pieces.(Drink part).

We ask for the € 50 € menu, restaurant suggestion.For ours disappointment, everything is makis and only a nigiri.The menu cannot be formed by Makis.

The quality of food is normal, it is correct.But at no time is Wow for the price.
The portions are also very fair for the paid.

In favor of them, the service is very good.They asked us if we were satisfied, and we told you the truth, no.
As compensation they gave us a Toro Nigiri.
To his against, we feel a little pressed for only having an hour to eat.From eight to nine, when we just chose to eat at the bar because there they told us we had more time.

In short, quality, price, local is not worth € 50.And less to eat the wall.I felt that it is a normal restaurant but nothing was paid.

I am delighted to pay when the food, portion or decoration is at the level.But sincerely and knows me badly for criticism of the restaurant, it is not worth them.
In fact we do not understand how it has as many criticisms so positive.

There are many better restaurants in Barcelona to eat sushi.With higher quality, quantity and decoration.

Finally, we do not understand why fish show you when you enter.I have the feeling of having eaten a lot of rice and little fish.

We were very disappointed.

I'm sorry for negative criticism.

Health",0.6163,20,February 2023,"['Japanese', 'Sushi']",5.0
13689,13936,Anema E Core,Me serví una copa de sangría con una cucaracha dentro. Se lo enseñe al camarero y me dijo que era un trozo de pera y no nos cambiaron la sangría. Para rematar la pizza tenía un pelo. Increible,Spanish,I served a glass of bleeding with a cockroach inside.He showed it to the waiter and told me that it was a piece of pear and they did not change the bleeding.To finish the pizza I had a hair.Incredible,0.0,10,March 2022,"['Italian', 'Pizza']",5.0
13741,13988,Taps,"Fuimos a cenar ayer alentados por el ranking de valoración de TripAdvisor. Nos decepcionó enormemente.

Local:

Situado en Poble Sec junto a la calle Lleida. El local es muy bonito, con una decoración agradable. Mesas un poco juntas. El lugar es muy bonito.

Servicio:

Correcto....Más",Spanish,"We went to dinner yesterday encouraged by the TripAdvisor assessment ranking.He disappointed us greatly.

Local:

Located in Poble SEC next to Lleida Street.The place is very beautiful, with a pleasant decoration.Tables a little together.The place is very nice.

Service:

Correct ... more",0.882,30,February 2022,"['Mediterranean', 'European']",4.5
