level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
3573,3652,Don Kilo Gourmet,"Wir sind wegen der guten Bewertung in dieses Restaurant gegangen. Leider können wir dieses Einschätzung nicht teilen. Ich nahm auf der Terrasse platzt während meine Freundin noch schnell auf die Toilette gehen wollte. Noch bevor sie zurück kam, kam der Kellner und ich konnte ihn...Mehr",German,"We went to this restaurant because of the good rating.Unfortunately we cannot share this assessment.I took a burst on the terrace while my girlfriend wanted to go to the toilet quickly.Even before she came back, the waiter came and I could ... more",0.2528,20,April 2021,"['Pizza', 'Southern-Italian']",5.0
3599,3678,La Terraza De Anna By Vida Mona,"Einfache Speisen wie Pan con Tomate und Patatas bravas waren total versalzen, bei den anderen Speisen stimmten Preis und Leistung nicht. Wir haben gesagt, was uns nicht gefällt und bekamen ein zusätzliches Gericht,    dies war ungenießbar.",German,"Simple dishes such as Pan Con tomato and Patatas Bravas were totally salted, and the price and performance were not right with the other dishes.We said what we didn't like and got an additional dish, this was inedible.",-0.2755,20,August 2022,"['Mediterranean', 'Spanish']",5.0
3675,3754,Paisano Bistro,"Das Bistro sieht sehr nett aus und hat uns aufgrund der vielen positiven Bewertungen angezogen. Leider können wir das Essen nicht bewerten, da wir weggeschickt wurden.
Draußen war lediglich ein Tisch besetzt, zwei weitere für je 4 Personen waren frei. Da wir nur zu zweit...waren wurden wir weggeschickt, da wir nicht an einem Tisch für 4 Personen sitzen durften. Da nicht viel los war, konnten wir das absolut nicht nachvollziehen. Daher nur ein SternMehr",German,"The bistro looks very nice and attracted us due to the many positive reviews.Unfortunately we cannot evaluate the food because we were sent away.
Only one table was occupied outside, two more for 4 people each were free.Since we were only in pairs ... we were sent away because we were not allowed to sit at a table for 4 people.Since there wasn't much going on, we absolutely couldn't understand it.Hence only one more star",0.8676,10,,"['Italian', 'Cafe']",5.0
3684,3763,Paisano Bistro,"Wir sind aufgrund der guten Bewertungen hierher gekommen und wurden leider enttäuscht.
Fazit: mein Omelett war viel zu teuer 8,5 , war nicht mal gesalzen und es waren Dosenchampignons drin. Cappuccino viel zu klein und das Orangensaft im 0,2 Glas hat einen riesigen Eiswürfel gehabt....Mehr",German,"We came here due to the good reviews and were unfortunately disappointed.
Conclusion: My omelet was far too expensive 8.5, wasn't even salted and there were canned mushrooms.Cappuccino too small and the orange juice in 0.2 glass had a huge ice cube ... more",-0.0772,20,August 2017,"['Italian', 'Cafe']",5.0
10728,10935,LAB Restaurant,"Lab bietet ein 11 - Gänge - Menü zu einem absolut günstigen Preis von 55 Euro. Die Weinkarte ist klein, aber vollständig und auch hier ist der Preis gut!

Das Gefolge ist ordentlich, aber hier und da etwas künstlich und das gilt für das Essen....Wieder sind 11 Kurse für 55 Euro nicht zu teuer, aber bei 11 Kursen muss man darauf achten, dass es kein Trick ist und das hier ein bisschen passiert.

Zu viel Mousse und Sahne und zu wenig Strukturen. Zu viele Arten von Besteck und kreativen Präsentationen. . .
 
Die Gerichte sind alle prima, aber nicht hoch genug, um zu schmecken! Es fehlt an Raffinesse.

Laut TripAdvisor gehört Lab zu den Top 10 von Barcelona, aber wir teilen diese Meinung nicht!

Der Service ist freundlich, aber Englischkenntnisse reichen nicht aus, um die Gerichte ausreichend zu erklären. . .Mehr",German,"LAB offers an 11 -course menu at an absolutely low price of 55 euros.The wine list is small, but complete and here too the price is good!

The entourage is neat, but something artificial here and there and that applies to the food ... again 11 courses for 55 euros are not too expensive, but with 11 courses you have to make sure that it is not a trick and this is one herea little happens.

Too much mousse and cream and too few structures.Too many types of cutlery and creative presentations...

The dishes are all great, but not high enough to taste!There is a lack of sophistication.

According to Tripadvisor, Lab is one of the top 10 from Barcelona, but we do not share this opinion!

The service is friendly, but knowledge of English is not enough to explain the dishes sufficiently...More",0.9748,30,,"['Mediterranean', 'European']",5.0
10771,10978,La Carmelina,"haben wir einen Stop an dieser Strandbar eingelegt. 

Leider wirkt der Service dort nicht freundlich und man hat den Eindruck mehr geduldet, als erwünscht zu sein.",German,"we put a stop on this beach bar.

Unfortunately, the service there is not friendly and you have tolerated the impression more than being desired.",-0.4523,30,,"['Bar', 'Mediterranean']",5.0
10775,10982,La Carmelina,"Die Jungs am Strand sind sehr nett, zuvorkommend und gut gelaunt..die Leute an der Strandbar/ restaurant sehr schlecht gelaunt und arrogant.. essen und getränke einfach nur top!",German,"The boys on the beach are very nice, courteous and in a good mood .. the people at the beach bar/ restaurant very badly in a bad mood and arrogant .. Eating and drinks just top!",0.0789,30,,"['Bar', 'Mediterranean']",5.0
10779,10986,La Carmelina,Die Qualität des Essens war schrecklich. Der Papaya-Salat war nicht authentisch und hatte einen ganz besonderen Geruch. . Das Club Sandwich hat ein nicht gut gekochtes Ei und die Paellea war teuer mit tiefgefrorenem Fisch von schlechter Qualität. . . aber das personal war nett..... .Mehr,German,The quality of the food was terrible.The papaya salad was not authentic and had a very special smell..The Club Sandwich has a not well -cooked egg and the Paellea was expensive with frozen fish of poor quality...But the staff was nice ...... More,0.2213,20,,"['Bar', 'Mediterranean']",5.0
10785,10992,La Carmelina,"Die Preise sind ein bisschen hoch, aber der Service ist gut. Sie bringen die Speisen und Getränke und einen Tisch dazu.Mehr",German,"The prices are a bit high, but the service is good.They bring the food and drinks and a table.",0.0,30,,"['Bar', 'Mediterranean']",5.0
10922,11129,Señor Piña Secret Garden,Essen zwar lecker aber sehr lieblos. Die Tische waren dreckig und wurden nicht abgewischt. Die Toilette wurde vermutlich noch nie geputzt.,German,Eating delicious but very loveless.The tables were dirty and were not wiped off.The toilet has probably never been cleaned.,-0.3612,20,November 2021,"['Healthy', 'Hawaiian']",5.0
10935,11142,Bodega Biarritz 1881,"Ich finde es extrem touristisch und Gäste abwickeln am Fliessband. Nicht meins. Die hälfte der Tapas schmeckten sehr gut, die andere hälfte waren mässig. Ich würde nicht wieder hingehen.",German,"I find it extremely touristy and guests handle it on the assembly line.Not mine.Half of the tapas tasted very good, the other half were moderate.I wouldn't go back.",0.4927,30,September 2022,"['Mediterranean', 'European']",4.5
10969,11176,Chaka Khan,"Wir waren mit einer Gruppe zu Acht zum Nachtessen im Chaka Khan, war ok. Trotz eines halb leeren Restaurants mussten wir den ganzen Abend auf den Service warten.
Die Menüs ""around the world"" waren so lala, machmal ist weniger mehr.",German,"We were with a group of eight to dinner in Chaka Khan, was ok.Despite a half -empty restaurant, we had to wait for the service all evening.
The menus ""Around the World"" were so lala, sometimes less is more.",-0.2023,30,October 2019,['Dining bars'],5.0
10991,11198,Xiloka,"Das Lokal liegt etwas außerhalb, was es wirklich typisch spanisch, im Gegensatz zu vielen Restaurants in den Hauptverkehrsstraßen, wirken lässt. 
Die Karte ist überschaubar und die Preise angemessen. Betrieben wird die Lokalität augenscheinlich von einem Pärchen, die wirklich sehr nett waren und auch englisch sprachen....Mehr",German,"The restaurant is a little outside, which makes it really typically Spanish, in contrast to many restaurants in the main roads.
The card is manageable and the prices are appropriate.The location is obviously operated by a couple who were really very nice and also spoke English .... more",0.5222,30,March 2018,"['Mediterranean', 'European']",5.0
11014,11221,Miss Simona Cafe Brunch & Tapas,"Schönes Café in ruhigerer Lage und freundliches Personal. Preise waren angemessen.
Nur leider war das Essen kalt und  Drinks könnten auch besser sein.",German,"Nice café in a quieter location and friendly staff.Prices were appropriate.
Unfortunately, the food was cold and drinks could also be better.",0.7579,30,May 2022,"['Italian', 'Cafe']",5.0
11071,11278,La Peninsular,Das Essen mussten wir fast schreiend bestellen. Die Musik war viel zu laut um gemütlich essen zu können. Wir sassen anderen Gästen viel zu nah (Corona ist nicht vorbei!) Schade fürs Geld.,German,We had to order the food almost screaming.The music was far too loud to be able to eat comfortably.We sat far too close to other guests (Corona is not over!) Too bad for the money.,0.484,30,July 2022,"['Seafood', 'Mediterranean']",4.5
11135,11342,Sato I Tanaka,"Sushi, Service und Interieur sind alle sehr durchschnittlich. Ziemlich enttäuscht, weil ich so viel mehr erwartet habe.",German,"Sushi, service and interior are all very average.Quite disappointed because I expected so much more.",-0.5233,30,February 2020,"['Japanese', 'Sushi']",5.0
11136,11343,Sato I Tanaka,"Wie der Service und das wirklich gute Ambiente im Inneren. War ein bisschen kalt, aber das großartige Essen machte das wieder wett. Die Einrichtung machte alles sehr angenehm.",German,"Like the service and the really good ambience inside.Was a bit cold, but the great meal made up for it again.The furnishings made everything very pleasant.",0.937,30,,"['Japanese', 'Sushi']",5.0
11150,11357,Casa Cheli,"Sehr leckeres Essen und tolles Ambiente zu fairen Preisen.
Der Service lässt allerdings leider etwas zu wünschen übrig: wir haben uns sechs Tapas bestellt, eins davon wurde uns gar nicht erst gebracht, das andere kam falsch an. Auch wenn man die Kellner zu sich winken...möchte, reagiert erstmal keiner, obwohl wir direkt an der Bar saßen.Mehr",German,"Very tasty food and great ambience at fair prices.
Unfortunately, the service leaves something to be desired: we ordered six tapas, one of which was not brought us, the other was wrong.Even if you want to wave the waiter ... nobody reacts at first, even though we were sitting directly at the bar",0.7506,30,,"['Mediterranean', 'European']",5.0
11250,11457,Kserol,"Die beiden Jungs waren sehr einladend und lustig, ein bisschen amerikanisiert für meinen Europeam-Stil, aber ok. Wenn Sie auf der Suche nach einem ruhigen Ort sind, dann gehen Sie nicht, da dieser direkt in der Nähe der Straße liegt. Das Essen war nichts Besonderes, Aufschnitt...war gut, aber da sie alles Essen auf einmal brachten, wurde der Rest der Gerichte kalt. Da es sehr gute Bewertungen für Rindfleischbacken gab, haben wir sie ausprobiert, aber ich war nicht beeindruckt, dass dies recht durchschnittlich und nicht zu zart war. Die Garnelen waren gut.Mehr",German,"The two boys were very inviting and funny, a bit Americanized for my European Style, but ok.If you are looking for a quiet place, do not go because it is right near the street.The food was nothing special, cold cuts ... was good, but since they brought everything at once, the rest of the dishes became cold.Since there were very good reviews for baking beef, we tried them, but I was not impressed that this was quite average and not too tender.The shrimp were good. More",0.8896,20,,"['Bar', 'International']",4.5
11274,11479,Colom,"Überbewertetes Essen, aber guter und freundlicher Service. Leider wurde das Essen lieblos zubereitet und wenig geschmackvoll, da besteht durchaus Luft nach oben. Freunden würde ich einen Besuch nicht empfehlen.",German,"Overrated food, but good and friendly service.Unfortunately, the food was prepared carelessly and not very tasteful, there is definitely room for improvement.I would not recommend a visit to friends.",0.9329,30,February 2023,"['Mediterranean', 'European']",4.0
11275,11479,Colom,"Überbewertetes Essen, aber guter und freundlicher Service. Leider wurde das Essen lieblos zubereitet und wenig geschmackvoll, da besteht durchaus Luft nach oben. Freunden würde ich einen Besuch nicht empfehlen.",German,"Overrated food, but good and friendly service.Unfortunately, the food was prepared carelessly and not very tasteful, there is definitely room for improvement.I would not recommend a visit to friends.",0.9329,30,February 2023,"['Bar', 'Seafood']",4.5
11276,11480,Colom,"Die Tapas waren leider nur mittelmäßig und etwas lieblos zubereitet. Es fehlte bei allem das gewisse etwas. 
Der Service war gut und aufmerksam. Die Location an sich ganz nett. 
Unterm Strich kommen wir jedoch nicht wieder und können das Restaurant nicht besten Gewissens empfehlen.",German,"The tapas were unfortunately only mediocre and a little carelessly prepared.There was no something missing with everything.
The service was good and attentive.The location itself is nice.
The bottom line, however, we do not come back and cannot recommend the restaurant at a clear conscience.",-0.0816,30,,"['Mediterranean', 'European']",4.0
11277,11480,Colom,"Die Tapas waren leider nur mittelmäßig und etwas lieblos zubereitet. Es fehlte bei allem das gewisse etwas. 
Der Service war gut und aufmerksam. Die Location an sich ganz nett. 
Unterm Strich kommen wir jedoch nicht wieder und können das Restaurant nicht besten Gewissens empfehlen.",German,"The tapas were unfortunately only mediocre and a little carelessly prepared.There was no something missing with everything.
The service was good and attentive.The location itself is nice.
The bottom line, however, we do not come back and cannot recommend the restaurant at a clear conscience.",-0.0816,30,,"['Bar', 'Seafood']",4.5
11296,11490,Colom,"Es gibt nicht viel zu sagen, außer dass nichts frisch zubereitet wird, außer die Kartoffeln. Wir haben den Bewertungen und den guten Rezessionen auf TripAdvisor vertraut und standen eine halbe Stunde an - für gefrorenes Essen. Die Muscheln und die Tintenfischringe waren gefroren. Die Oliven...Mehr",German,"There is not much to say, except that nothing is freshly prepared except the potatoes.We trusted the reviews and the good recessions on Tripadvisor and stood for half an hour - for frozen food.The mussels and squid rings were frozen.The olives ... more",0.6524,10,August 2022,"['Mediterranean', 'European']",4.0
11297,11490,Colom,"Es gibt nicht viel zu sagen, außer dass nichts frisch zubereitet wird, außer die Kartoffeln. Wir haben den Bewertungen und den guten Rezessionen auf TripAdvisor vertraut und standen eine halbe Stunde an - für gefrorenes Essen. Die Muscheln und die Tintenfischringe waren gefroren. Die Oliven...Mehr",German,"There is not much to say, except that nothing is freshly prepared except the potatoes.We trusted the reviews and the good recessions on Tripadvisor and stood for half an hour - for frozen food.The mussels and squid rings were frozen.The olives ... more",0.6524,10,August 2022,"['Bar', 'Seafood']",4.5
11308,11496,Colom,"Wir wollten als Familie mit einem Freund aus Barcelona essen gehen. 
Leider ist man mit Kind dort nicht erwünscht! Wir wurden sehr unfreundlich abgewiesen.

Sehr untypisch für Spanien, denn sonst wird man mit Kind immer sehr herzlich begrüßt und ist willkommen.",German,"As a family, we wanted to eat with a friend from Barcelona.
Unfortunately you are not desired with a child!We were rejected very unfriendly.

Very atypical for Spain, otherwise you will always be warmly welcomed with the child and are welcome.",0.3149,10,June 2022,"['Mediterranean', 'European']",4.0
11309,11496,Colom,"Wir wollten als Familie mit einem Freund aus Barcelona essen gehen. 
Leider ist man mit Kind dort nicht erwünscht! Wir wurden sehr unfreundlich abgewiesen.

Sehr untypisch für Spanien, denn sonst wird man mit Kind immer sehr herzlich begrüßt und ist willkommen.",German,"As a family, we wanted to eat with a friend from Barcelona.
Unfortunately you are not desired with a child!We were rejected very unfriendly.

Very atypical for Spain, otherwise you will always be warmly welcomed with the child and are welcome.",0.3149,10,June 2022,"['Bar', 'Seafood']",4.5
11312,11499,Tandoori Nights,"Wir hatten das Glück in verschiedenen Ländern indische Restaurants zu besuchen und für dieses Restaurant werden wir keine weiteren besuche einplanen. Mehr als ein ""war ok"" ist nicht zu vergeben. Schade - denn die Bewertungen versprachen mehr",German,"We were lucky enough to visit Indian restaurants in different countries and we will not plan any further visits to this restaurant.More than one ""was ok"" is not too forgiven.Too bad - because the ratings promised more",0.8537,30,July 2021,"['Indian', 'Healthy']",4.5
11320,11507,Tandoori Nights,"ich besuchte das Lokal mit 2 Freunden die bereits öfters indisch aßen, bei mir war es das erste mal.
Die beiden waren recht enttäuscht vom Geschmack.
ich fand es ganz oke aber die Geschmacksexposion war es dann eher nicht.
außerdem fand ich ihn recht teuer...Mehr",German,"I visited the restaurant with 2 friends who had already eaten Indian, for me it was the first time.
The two were quite disappointed with the taste.
I found it very OKE, but it was rather not the taste of the taste.
I also found it quite expensive ... more",-0.0378,30,June 2018,"['Indian', 'Healthy']",4.5
11321,11508,Tandoori Nights,"Essen okay.Service leider nicht:haben wenig Erfahrung mit indischer Küche und uns vom Kellner überflüssige  Vorspeisen  aufschwatzen lassen.Sein Grund: Zeit gewinnen wegen Überlastung  der Küche. Hauptgerichte kamen nach weit mehr als eine Stunde. Später eingetroffene Gäste- 
Landsleute ,Stammgäste - wurden vor uns bedient.Einfach ärgerlich.",German,"Eating okay. Service unfortunately not: have little experience with Indian cuisine and let us talk unnecessary starters to the waiter.Main dishes came after well more than an hour.Guest
Compatriots, regular guests - were served before us.",0.1531,30,May 2018,"['Indian', 'Healthy']",4.5
11324,11511,Tandoori Nights,Über das Ambiente muss man nicht sprechen... allerdings fanden wir das Essen auch nicht besonders... Mango Lasso war lecker aber die Vorspeisen waren nur lau warm und die Hauptgänge nur ok. Das Dahl war allerdings wirklich schlecht ... wir suchen weiter nach einem guten Inder...Mehr,German,"You don't have to talk about the ambience ... However, we didn't find the food particularly ... Mango Lasso was delicious but the starters were only warm and the main courses were only ok.However, the Dahl was really bad ... we are still looking for a good Indian ... more",0.3314,30,November 2017,"['Indian', 'Healthy']",4.5
11332,11519,Jefferson,"Ich würde da nicht mehr essen. Nur die Bedienung war gut, deswegen 2 Sterne.
Das Essen war durchschnittlich, aber teuer.",German,"I wouldn't eat there anymore.Only the service was good, so 2 stars.
The food was average, but expensive.",0.2382,20,August 2021,"['Bar', 'Mediterranean']",4.5
11337,11524,Jefferson,Tolle Location am Strand. Essen aber geschmacklich nicht so toll! Service war ok. Das Preis-/Leistungsverhältnis ist eher schlecht. Die 5 Sterne Bewertung im Durchschnitt ist aber unverständlich bzw. gilt nur für die Location bei schönem Wetter.,German,"Great location on the beach.Food but not so great!Service was ok.The price/performance ratio is rather bad.However, the 5 star rating on average is incomprehensible or only applies to the location when the weather is nice.",0.7609,20,September 2019,"['Bar', 'Mediterranean']",4.5
