level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
10,10,La Gastronomica Burgers,"Hatte noch nie so leckere Pork Ribs!
So lecker, dass ich sie dreimal aß.
Gut dass ich auf Google gehört habe und in dieses Lokal gegangen bin. Die Weinempfehlung zu meinem Gericht war hervorragend.
Toller Service.
Werde bei meinem nächsten Barcelonabesuch wieder kommen!",German,"Never had such delicious pork ribs!
So tasty that I ate her three times.
It's good that I heard on Google and went to this restaurant.The wine recommendation to my dish was excellent.
Great service.
Will come back on my next Barcelonabes visit!",0.8514,50,October 2019,['Street Food'],5.0
11,11,La Gastronomica Burgers,"Das kleine Restaurant ist der Hammer! Wir waren auf Empfehlung um kurz nach 19.00 da und bekamen einen Tisch für 2 im Freien.
Der Kellner hat uns sehr ausführlich die Karte empfohlen und wir haben letztendlich fast die Hälfte aller Gerichte der Karte ausprobiert :)...Mehr",German,"The small restaurant is awesome!At recommendation we were there shortly after 7 p.m. and got a table for 2 outdoor.
The waiter recommended the card in great detail and we ultimately tried almost half of all dishes on the card :) ... more",0.8478,50,July 2019,['Street Food'],5.0
12,12,La Gastronomica Burgers,Sehr lecker. Super angerichtet...ein essen für den feinen gaumen... sehr geil. Es lohnt sich! Es ist ein besuch wert.,German,Delicious.Super arranged ... a meal for the fine palate ... very cool.It is worth it!It is worth a visit.,0.6618,50,June 2019,['Street Food'],5.0
13,13,La Gastronomica Burgers,"Das Restaurant können wir nur empfehlen , wir waren sehr zufrieden. Portionen sind nicht groß aber dafür sehr guter Geschmack. Einer der besseren Restaurants in Barcelona...",German,"We can only recommend the restaurant, we were very satisfied.Portions are not big but very good taste.One of the better restaurants in Barcelona ...",0.8717,50,May 2019,['Street Food'],5.0
14,14,Desoriente,"Das Essen war super lecker! Wir hatten die Frühlings „Rollen“, die Bravas, das Ramen, das Phad Thai und Sushi. Alles ausnahmslos super lecker (muy delicioso) 🤤 das Personal war sehr freundlich und die Location ist stylisch und gemütlich zugleich 🥰Mehr",German,"The food was super tasty!We had the spring ""roles"", the bravas, the ramen, the Phad Thai and Sushi.Everything exceptionally super tasty (muy delicioso) 🤤 The staff was very friendly and the location is stylish and cozy at the same time 🥰 More",0.9115,50,February 2023,"['Asian', 'Japanese Fusion']",5.0
15,15,Desoriente,"Zu sechst haben wir hier unser Silvestermenü genossen und es war absolut hervorragend! 5 von uns ernähren sich nicht ausschliesslich Vegan, aber alle waren ausnahmslos begeistert über die Kreativität und den Geschmack der Gerichte zu einem sehr fairen Preis. Chapeau! Sehr gerne wieder!",German,"We enjoyed our New Year's Eve menu here and it was absolutely excellent!5 We do not only feed vegan, but all were enthusiastic about the creativity and taste of the dishes at a very fair price.Chapeau!Lovely again!",0.9339,50,December 2022,"['Asian', 'Japanese Fusion']",5.0
16,16,Desoriente,"Wir hatten einen super Abend mit Freunden, in einem angenehen Ambiente verbracht. Staff, Food und Lokal sehr entfehlenswert.",German,"We had a great evening with friends, spent in a pleasant ambience.Staff, food and locally serenade.",0.8885,50,September 2022,"['Asian', 'Japanese Fusion']",5.0
17,17,Desoriente,Sehr gutes essen welches auch nicht veganern schmeckt. Die Bedienung ist sehr freundlich und wir sind schnell bedient worden.,German,Very good food that doesn't taste vegans either.The service is very friendly and we were quickly served.,0.7708,50,August 2022,"['Asian', 'Japanese Fusion']",5.0
18,18,BelleBuon,Ein wirklich sehr schmackhaftes Resturant. Ich war schon zum 3. mal da und es hat meine erwartungen bei jedem besuch übertroffen.,German,A really very tasty remaining.I've been there for the 3rd time and it exceeded my expectations every time you visit.,0.0,50,October 2022,"['Italian', 'Neapolitan']",5.0
19,19,BelleBuon,Personal war sehr nett und zuvorkommend. Essen war sehr lecker und die Nudeln sind handgemacht. Nur zu empfehlen!,German,Personnel was very nice and courteous.Food was very tasty and the noodles are handmade.Only recommended!,0.6352,50,September 2022,"['Italian', 'Neapolitan']",5.0
20,20,BelleBuon,"Waren heute Abend hier, und das relativ spontan, wir hatten daher nicht reserviert. Obwohl das Lokal voll war, war man bemüht uns noch einen Tisch zu organisieren. Mqn hat uns sogar eine provisorische Sitzgelegenheit zur Verfügung gestellt.

Essen war super, Pasta ist hausgemacht.

Aber was...hier wirklich hervorzuheben ist, ist der Service und wirklich das gesamte Team war unglaublich nett und zuvorkommend. So etwas habe ich selten gesehen! Unglaublich!!!Mehr",German,"Were here tonight, and that was relatively spontaneous, so we hadn't reserved.Although the restaurant was full, we tried to organize a table.MQN even provided us with a provisional seating.

Food was great, pasta is homemade.

But what ... is really highlighting here is the service and the entire team was really nice and courteous.I have rarely seen something like that!Incredible !!! more",0.7345,50,August 2022,"['Italian', 'Neapolitan']",5.0
21,21,BelleBuon,Bester Italiener in Barcelona. Perfekter Service von Dani. Die selbstgemachten Tagliatelle mit Trüffel sind sehr zu empfehlen,German,Best Italian in Barcelona.Perfect service from Dani.The homemade tagliatelle with truffles are highly recommended,0.7425,50,July 2022,"['Italian', 'Neapolitan']",5.0
22,22,BelleBuon,"Das Essen kommt zügig trotz vollem Laden und schmeckt super, das Personal ist sehr freundlich und aufgeschlossen. Der Preis geht auch vollkommen in Ordnung. Man sollte sich aber immer einen Tisch reservieren, denn das Restaurant ist immer komplett voll. Alles in allem nur zu empfehlen!",German,"The food comes quickly despite full shop and tastes great, the staff is very friendly and open -minded.The price is also perfectly fine.But you should always reserve a table, because the restaurant is always completely full.All in all recommended!",0.9311,50,April 2022,"['Italian', 'Neapolitan']",5.0
23,23,BelleBuon,"Sehr feines essen und viele italienische variationen 
Sehr fröndliches personal 
Preis leistung ist tip top",German,"Very fine food and many Italian variations
Very friendly staff
Price performance is TIP TOP",0.7975,50,April 2022,"['Italian', 'Neapolitan']",5.0
24,24,BelleBuon,"Kleines, gemütliches Italienisches Restaurant, nicht weit von der Sagrada Familia entfernt. Wir waren direkt um 19 Uhr zur Eröffnung da und haben nur noch einen Tisch draußen angeboten bekommen. Am Wochenende empfehle ich also dringend eine Reservierung. Das Essen hat hervorragend geschmeckt, die Nudeln waren...alle handgemacht. Auch das Tiramisu zum Nachtisch war klasse! 
Die Kellner waren zudem sehr höflich und haben vor der Aufnahme der Bestellung die gesamte Speisekarte erläutert und Tipps gegeben.Mehr",German,"Small, cozy Italian restaurant, not far from the Sagrada Familia.We were there at 7 p.m. for the opening and were only offered one table outside.At the weekend I strongly recommend a reservation.The food tasted excellently, the pasta was ... everyone handmade.The Tiramisu for dessert was also great!
The waiter were also very polite and explained the entire menu before the order was recorded and given tips",0.92,50,October 2021,"['Italian', 'Neapolitan']",5.0
25,25,BelleBuon,Das beste italienische Restaurant in Spanien. Das Essen war unglaublich lecker. Das Personal war super freundlich. Ein Muss wenn man in Barcelona ist!!,German,The best Italian restaurant in Spain.The food was incredibly tasty.The staff was super friendly.A must if you are in Barcelona !!,0.8652,50,August 2021,"['Italian', 'Neapolitan']",5.0
26,26,BelleBuon,"Extrem freundliches Personal, was sehr zu Scherzen aufgelegt ist. Das Essen war richtig gut: wahrscheinlich eine der besten Lasagne, die wir bisher hatten. Alles in Allem sehr empfehlenswert.",German,"Extremely friendly staff, which is very joking.The food was really good: probably one of the best lasagna we have had so far.All in all highly recommended.",0.9182,50,July 2020,"['Italian', 'Neapolitan']",5.0
27,27,BelleBuon,"Noch nicht einmal gegessen, schon ein sehr guter Eindruck! Sehr freundliche und aufmerksame Bedienung, ruhiges Ambiente und wunderbare Empfehlungen. 
Kann es nur jedem weiterempfehlen",German,"Not even eaten, a very good impression!Very friendly and attentive service, calm ambience and wonderful recommendations.
Can only recommend it to everyone",0.9377,50,November 2019,"['Italian', 'Neapolitan']",5.0
28,28,BelleBuon,"... sind vom Weg vom Park Güell zur Sagrada Familia - von vielen positiven Bewertungen inspiriert - einfach aufs Geratewohl ins BelleBuon reingestolpert - Sonntag Nachmittag um 15.00 Uhr

das Lokal war voll und wir haben den letzten Tisch auf der Straße bekommen.

Bewertungen stimmen...Mehr",German,"... are simply stumbled into the Bellebuon - Sunday afternoon at 3 p.m.

The restaurant was full and we got the last table on the street.

Reviews right ... more",0.0,50,November 2019,"['Italian', 'Neapolitan']",5.0
29,29,BelleBuon,"Meine Freundin und ich hatten zufällig dieses Restaurant entdeckt. Es wird den guten Bewertungen mehr als gerecht. In gemütlichen Ambiente wurde uns die abwechslungsreiche Speisekarte vorgestellt. Die Teigwaren sind hausgemacht und laden zum Entdecken ein. Bei der üppigen Portionsgröẞe kam die Überraschung, denn Italiener sind...Mehr",German,"My girlfriend and I accidentally discovered this restaurant.The good ratings get more than fair.The varied menu was introduced to us in cozy ambience.The pasta is homemade and invite you to discover.The surprise came with the lavish portion size, because Italians are ... more",0.4939,50,October 2019,"['Italian', 'Neapolitan']",5.0
30,30,BelleBuon,"Sehr gutes Essen. Wir waren schon oft in Italien, aber das Essen übertrifft alles. Super gute Lasagne und Gnocchi und Wein. Immer gerne wieder. Schade leben wir im Ausland ;) sehr netter Gastgeber.",German,"Very good food.We have been in Italy many times, but the food surpasses everything.Super good lasagna and gnocchi and wine.It was a pleasure.We live a shame abroad;) Very nice host.",0.7488,50,October 2019,"['Italian', 'Neapolitan']",5.0
31,31,BelleBuon,Wir sind auch durch TripAdvisor auf diesen Italiener gestoßen und ich muss sagen es war wirklich super lecker. Personal total freundlich und zuvorkommend das Essen ist komplett frisch und Preis Leistung ist auch ok. Kann ich nur weiter empfehlen:),German,We also came across this Italian through TripAdvisor and I have to say it was really super tasty.Personnel totally friendly and courteous The food is completely fresh and price performance is also ok.I can only recommend:),0.9306,50,September 2019,"['Italian', 'Neapolitan']",5.0
32,32,BelleBuon,Schlichtes Restaurant mit 4 Aussentischen. Nettes Personal und für jeden Gaumen was dabei. Pasta wirklich lecker und ein Genuss. Wir kommen gerne wieder.,German,Simple restaurant with 4 outdoor tables.Nice staff and something for every palate.Pasta really delicious and a pleasure.We would love to come back.,0.8479,50,August 2019,"['Italian', 'Neapolitan']",5.0
33,33,BelleBuon,"Gemeinsam mit meiner Schwester besuchten wir anfang Mai ohne Reservierung das BelleBuon in Barcelona. Der Chef war sehr bemüht, uns einen Tisch anzubieten, obwohl das Restaurant schon voll war. Am Tisch wurden uns dann die Karte vorgestellt und Gerichte empfohlen.
Zur Vorspeise nahmen wir gem....Mehr",German,"Together with my sister, we visited the Bellebuon in Barcelona in early May without a reservation.The boss tried very hard to offer us a table even though the restaurant was already full.The card was then introduced at the table and dishes recommended.
We took more to the starter",0.0276,50,May 2019,"['Italian', 'Neapolitan']",5.0
34,34,BelleBuon,Es war wirklich super.Wir hatten nicht reserviert und trotzdem hat der Chef alles mögliche gemacht damit wir doch essen konnten.Super freundlich alle.Das Essen war günstig und super gut.Ich würde jederzeit wieder dort essen gehen.Klein aber fein.Einfach reservieren.Ist sehr beliebt.Und eine sehr familiäre Atmosphäre.,German,It was really great. We hadn't reserved and yet the boss did anything so that we could eat. Super friendly. The food was cheap and super good. I would eat there again at any time.Is very popular and a very family atmosphere.,0.9697,50,April 2019,"['Italian', 'Neapolitan']",5.0
35,35,BelleBuon,"Die beiden Pastagerichte die wir hatten waren beide sehr lecker, auch die Soßen (Bolognese und Pesto verde) waren wirklich sehr lecker hausgemacht. Jedoch waren die sehr groß angekündigten Personen für den Preis doch etwas zu klein!",German,"The two pasta dishes we had were both very tasty, including the sauces (Bolognese and Pesto Verde) were really homemade.However, the very large people were a little too small for the price!",0.0,40,March 2019,"['Italian', 'Neapolitan']",5.0
36,36,Vrutal,"Es war qualitativ hochwertiges Essen und eine gemütliche Atmosphäre.
Auch wenn ich sonst liebend gerne Fleisch esse, kann ich dieses Restaurant nur empfehlen!
War der beste Burger seit langem!",German,"It was high quality food and a cozy atmosphere.
Even if I love to eat meat, I can only recommend this restaurant!
Was the best burger in a long time!",0.9097,40,January 2023,"['Bar', 'Healthy']",5.0
37,37,Vrutal,"Egal ob vegan oder nicht, hier muss man auf jeden Fall mal hin! Es ist so lecker!! 😍 Sehr schönes Ambiente, nettes Personal und man muss nicht lange auf sein Essen warten. Eine 10 von 10! 💙",German,"No matter whether vegan or not, you definitely have to go here!It is so delicious!!😍 Very nice ambience, nice staff and you don't have to wait long for your food.A 10 of 10!💙",0.6729,50,January 2023,"['Bar', 'Healthy']",5.0
38,38,Vrutal,"Super Service und sehr leckeres Essen. Auch das Ambiente ist sehr schön, allerdings ist das Restaurant klein weshalb man reservieren sollte.",German,"Great service and very tasty food.The ambience is also very nice, but the restaurant is small, which is why you should reserve.",0.5569,50,December 2022,"['Bar', 'Healthy']",5.0
39,39,Vrutal,"Super leckeres Essen, schöne Location und netter Service :) 
Nachos zum Teilen. Als Dessert unbedingt den leckeren Kuchen wählen. :) 
Gerne wieder!!",German,"Super delicious food, nice location and nice service :)
Nachos to share.Choose the delicious cake as a dessert.:)
Gladly again!!",0.9715,50,December 2022,"['Bar', 'Healthy']",5.0
40,40,Vrutal,"Ich war während meines Aufenthalts in Barcelona 2 Mal im Vrutal. Die Burger sind einfach köstlich und auch die Vorspeisen haben mich richtig begeistert. Aber das beste im Vrutal ist der Service. Man fühlt sich selten wo so willkommen und so gut umsorgt.
Danke Vrutal....Das müsst ihr unbedingt austesten.Mehr",German,"I was in Vrutal twice during my stay in Barcelona.The burgers are simply delicious and the starters really inspired me.But the best in Vrutal is the service.You rarely feel where you are so welcome and so well looked after.
Thank you Vrutal .... you have to test that. More",0.9645,50,August 2022,"['Bar', 'Healthy']",5.0
41,41,Vrutal,"Durchaus eine Empfehlung, aber kann den Hype nicht so ganz verstehen.
Bowl und Burger hätten etwas mehr Frische und Würze gebrauchen können. Portionen nicht besonders gross, es fehlte das gewisse Etwas. Getränke waren sehr gut, und auch das Personal recht freundlich.",German,"A recommendation, but cannot quite understand the hype.
Bowl and burgers could have used a little more freshness and spice.Portions are not particularly big, that was missing that certain something.Drinks were very good, and the staff was also very friendly.",0.8714,40,September 2022,"['Bar', 'Healthy']",5.0
42,42,Vrutal,"Wir hatten einen tollen Abend im Vrutal‘s. Herausragendes, ausgefallenes Essen, eine tolle Atmosphäre und ein super Service. Wir würden sofort wiederkommen. Daher eine klare Empfehlung!",German,"We had a great evening in the Vrutal’s.Outstanding, unusual food, a great atmosphere and a great service.We would come back immediately.Hence a clear recommendation!",0.945,50,September 2022,"['Bar', 'Healthy']",5.0
43,43,Vrutal,"Super Burger.
Alles frisch und lecker gewesen!
Salat war knackig und das Gemüse sehr lecker!
Pommes selbst aus der frischen Kartoffel gemacht.",German,"Super burger.
Everything was fresh and tasty!
Salad was crisp and the vegetables were very tasty!
Made fries themselves out of the fresh potato.",0.8436,50,September 2022,"['Bar', 'Healthy']",5.0
44,44,Vrutal,"Wir hatten einen wunderbaren Abend im vrutal. Die Burgerkarte ist ausgefallen und alles hat super geschmeckt. 
Beim nächsten Besuch in Barcelona würden wir sofort wiederkommen.",German,"We had a wonderful evening in Vrutal.The burger card failed and everything tasted great.
We would come back immediately the next time we visit Barcelona.",0.6705,50,August 2022,"['Bar', 'Healthy']",5.0
45,45,Vrutal,"Sehr freundlich, sehr zuvorkommend und gehen auf Sonderwünsche ein. Einrichtung sehr ansprechend. Einfach schnell.",German,"Very friendly, very courteous and respond to special requests.Establishment very appealing.Simply fast.",0.8764,50,August 2022,"['Bar', 'Healthy']",5.0
46,46,Vrutal,"Wenn ihr in der Nähe kommt, schaut ihr unbedingt vorbei.  Einfach das beste Veganer in Barcelona.. wir wahren zu viert als Familie Abendessen und das wahr einfach sensationell.",German,"If you come nearby, check out.Simply the best vegan in Barcelona .. We are four of us as a family dinner and that is really sensational.",0.6369,50,July 2022,"['Bar', 'Healthy']",5.0
47,47,Vrutal,"Super essen, toller und netter Service 
 Sehr Gut erreichbar tolles Ambiente , coole Atmosphäre gute Musik aufjedenefall 
Gerne wieder!!!!!",German,"Great food, great and nice service
 Very easy to reach great ambience, cool atmosphere good music
Gladly again!!!!!",0.9807,50,June 2022,"['Bar', 'Healthy']",5.0
48,48,Vrutal,Die Getränke und das Essen schmecken wahnsinnig gut! Selten so lecker vegan gegessen. Der Service ist ebenfalls  super und das Ambiente gelungen. Nur zu empfehlen.,German,The drinks and food taste incredibly good!Rarely eaten vegan.The service was also great and the ambience was successful.Only recommended.,0.7345,50,July 2022,"['Bar', 'Healthy']",5.0
49,49,Vrutal,vegane Burger super lecker. Der Cheesecake ist sehr zu empfehlen. Ausserdem freundlicher Service :) immer wieder gerne!Mehr,German,"Vegan burger super delicious.The cheesecake is highly recommended.In addition, friendly service :) Always happy! More",0.9366,50,July 2022,"['Bar', 'Healthy']",5.0
50,50,Vrutal,"Das Essen war 1A! Der Service super freundlich und zuvorkommend! Location auch super, nahe am Meer. Es ist lokal und die Umgebung sieht toll aus!Mehr",German,"The food was 1a!The service super friendly and courteous!Location also great, close to the sea.It is local and the surroundings look great! More",0.953,50,June 2022,"['Bar', 'Healthy']",5.0
51,51,Vrutal,"Das Restaurant ist sehr ansprechend gestaltet, die Bedienungen sind unfassbar nett und das Essen ist der absolute Wahnsinn! Alles, was wir bestellt hatten, war sehr lecker und es war ein echtes Erlebnis.
Ein Glück hatten wir reserviert, denn gegen später wurde es echt voll. Eine...Mehr",German,"The restaurant is very appealing, the waitresses are incredibly nice and the food is absolutely amazing!Everything we had ordered was very tasty and it was a real experience.
Luckily we had reserved, because later it got really full.One ... more",0.7707,50,May 2022,"['Bar', 'Healthy']",5.0
52,52,Vrutal,Wir sitzen in einem sehr schonen grünen Hinterhof im Schatten. Der Service war sehr nett und aufmerksam. Auf der Speisekarte stehen verschiedene Burger und Bowls. Fürs ins gab es Trüffel Sushi rolls zur Vorspeise und den Bahn Mi Burger und BBQ mushroom Burger. Alles was...Mehr,German,"We sit in a very nice green back yard in the shade.The service was very nice and attentive.Various burgers and bowls are on the menu.For Ins, there were truffle sushi rolls for the starter and the train Mi Burger and BBQ Mushroom burger.Everything that ... more",0.734,50,May 2022,"['Bar', 'Healthy']",5.0
53,53,Vrutal,Wir haben leckere Burger gegessen und auch das Servicepersonal war sehr freundlich! Insgesamt voll zu empfehlen!!!!,German,"We ate delicious burgers and the service staff was also very friendly!Overall, fully recommended !!!!",0.8033,50,May 2022,"['Bar', 'Healthy']",5.0
54,54,Vrutal,"Wir waren sehr zufrieden, alles war super lecker und die Mitarbeiter sehr freundlich und zuvorkommend. Wir würden jeder Zeit wiederkommen.",German,"We were very satisfied, everything was super tasty and the employees were very friendly and courteous.We would come back anytime.",0.8882,50,May 2022,"['Bar', 'Healthy']",5.0
55,55,Le Romane,Sehr sehr leckeres Essen und super nette Bedienung. Danke Nico! Würde ich jederzeit wieder besuchen.,German,"Very, very tasty food and super nice service.Thanks Nico!I would visit again at any time.",0.7901,50,February 2023,"['Italian', 'Pizza']",5.0
56,56,Le Romane,"Es war alles perfekt. Das essen, vor allem die Pizza, war unglaublich. Unser Kellner Tony war sehr nett und hat uns den Abend noch schöner gemacht als er eh schon war. Dazu konnte er auch sehr gut Englisch.",German,"Everything was perfect.The food, especially the pizza, was incredible.Our waiter Tony was very nice and made the evening even more beautiful when he was already.He was also very good for this.",0.888,50,February 2023,"['Italian', 'Pizza']",5.0
57,57,Le Romane,Das Essen war sehr lecker und der Kellner Manu super hilfreich und nett. Eine sehr angenehme Atmosphäre. Sehr empfehlenswert!,German,The food was very tasty and the waiter Manu was super helpful and nice.A very pleasant atmosphere.Highly recommended!,0.9127,50,January 2023,"['Italian', 'Pizza']",5.0
58,58,Le Romane,"Waren anlässlich meines 30. Geburtstages dort essen. Sehr schönes Ambiente. Der Service und das Essen waren perfekt. Tolle Vorspeisen, sehr schön angerichtet. Und die Pasta war ein Traum. Preis-Leistungsverhältnis top! Würden definitiv wieder kommen.",German,"Were there on the occasion of my 30th birthday.Very nice ambience.The service and the food were perfect.Great starters, very nicely arranged.And the pasta was a dream.Price-performance ratio top!Would definitely come back.",0.8395,50,January 2023,"['Italian', 'Pizza']",5.0
59,59,Le Romane,"Online-Reservation hat super geklappt, leckeres Essen, schneller Service und freundliches Personal. Danke! :)",German,"Online reservation worked great, delicious food, fast service and friendly staff.Thanks!:)",0.906,50,December 2022,"['Italian', 'Pizza']",5.0
60,60,Le Romane,"Essen super, Bedienung topp, Preise fair! Auf jeden Fall zu empfehlen! Am Wochenende sollte man unbedingt reservieren.",German,"Food great, service top, prices fair!Absolutely to suggest!You should definitely reserve at the weekend.",0.8475,50,November 2022,"['Italian', 'Pizza']",5.0
61,61,Le Romane,"Die Pizzen waren sehr lecker und sehr ansprechend serviert  mit unterschiedlichen Belag je nach Wahl.

Tolle Bedienung",German,"The pizzas were very tasty and very appealing served with different surfaces depending on your choice.

Great service",0.6249,50,November 2022,"['Italian', 'Pizza']",5.0
62,62,Le Romane,"Das Essen ist einfach sensationell. Egal ob Salat oder Pizza, Rotwein, Bier oder tiramisu und Panna Cotta, es war einfach alles perfekt. Auch unsere Bedienung Toni war fantastisch. Danke TripAdvisor für diesen Tip. Wir kommen sehr gerne wieder.",German,"The food is simply sensational.Whether salad or pizza, red wine, beer or tiramisu and Panna Cotta, everything was just perfect.Our service Toni was also fantastic.Thanks TripAdvisor for this tip.We would like to come again.",0.3612,50,October 2022,"['Italian', 'Pizza']",5.0
63,63,Le Romane,"Sehr sehr leckeres Essen, tolle Location und eine nette  Bedienung! Auf jeden Fall eine Weiterempfehlung. Wir kommen wieder!",German,"Very, very tasty food, great location and a nice service!In any case, a recommendation.We will be back!",0.8293,50,September 2022,"['Italian', 'Pizza']",5.0
64,64,Le Romane,Ein wunderbares Ambiente mit überaus freundlich und engagiertem Personal. Lieben Dank an Pablo für die gelungene Überraschung zu unserem Hochzeitstag!,German,A wonderful ambience with extremely friendly and committed staff.Many thanks to Pablo for the successful surprise for our wedding day!,0.9562,50,September 2022,"['Italian', 'Pizza']",5.0
65,65,Le Romane,"Die Bedinung José war sehr freundlich und zuvorkommend, das Essen sehr sehr lecker und hier herrscht eine schöne Atmosphäre.",German,"The Bedination José was very friendly and courteous, the food was very, very tasty and there is a nice atmosphere here.",0.8707,50,September 2022,"['Italian', 'Pizza']",5.0
66,66,Le Romane,"Wir sind rundum begeistert. Nach unserem ersten Besuch bei Le Romane hat es uns so gut gefallen, dass wir unbedingt ein zweites Mal das Restaurant besuchen mussten. Es ist von Anfang bis Ende nur herausragend. Von der Location, über das Essen, zu den Cocktails, bis...Mehr",German,"We are enthusiastic.After our first visit to Le Romane, we liked it so much that we absolutely had to visit the restaurant a second time.It is only outstanding from start to finish.From the location, about the food, to the cocktails, to ... more",0.7783,50,September 2022,"['Italian', 'Pizza']",5.0
67,67,Le Romane,"Absolut empfehlenswert!!!
Wahnsinns Essen, sehr nette  Bedienung! Verdienterweise 5 Sterne Bewertung!! Wir waren gleich 2x während unseres Urlaubs hier! Klare Empfehlung.",German,"Highly Recommended!!!
Madness food, very nice service!Deserved 5 star rating !!We were here twice during our vacation!Clear recommendation.",0.4898,50,July 2022,"['Italian', 'Pizza']",5.0
68,68,Le Romane,"Sehr lecker, die Portionen sind aber klein und lange Wartezeit für das essen. Ansonsten schöne Location, lohnt sich vorbeizuschauen.",German,"Very tasty, the portions are small and long waiting time for the food.Otherwise nice location, it's worth stopping by.",0.4767,40,July 2022,"['Italian', 'Pizza']",5.0
69,69,Le Romane,"Vielen Dank für einen tollen Abend. Essen, Atmosphäre und überhaupt.........alles Top.
Muchas Gracias, Toni.
Increiblemente agradable y complaciente.",German,"Thank you for a great evening.Eating, atmosphere and in general ......... everything great.
Muchas Gracias, Toni.
Increi -problems agradable y complacient.",0.8402,50,June 2022,"['Italian', 'Pizza']",5.0
71,71,La Parrillada,"Exzellente Steaks mit perfekten Röstaromen und sehr netter Service. Tisch über The Fork bestellen, dann erhält man 40% Rabatt auf Speisen.",German,"Excellent steaks with perfect roasted aromas and very nice service.Order table via The Fork, then you get a 40% discount on dishes.",0.8883,50,February 2023,['Grill'],5.0
72,72,La Parrillada,"Grosses Kino mit Franco
Tolles Fleisch und grossartige Bedienung
Wir waren rundum zufrieden und würden jederzeit wieder kommen 👍🏼👌🏼",German,"Big cinema with Franco
Great meat and great service
We were completely satisfied and would come back at any time 👍🏼👌🏼",0.9061,50,February 2023,['Grill'],5.0
