review,rating,date,language,restaurant
"Ikke dårlig mat tilberedt av sous-vide-metoden, men ribbeina hadde for mye fett. Delene er små (men servitør forklarte det foran).
Vår pris / kvalitet er 3 av 5.Mer",30,januar 2020,NO,La Gastronomica Burgers
"Bery fint sted for middag, ganske lite, men med deilig mat. Svineribbe er som en drøm i tallerkenen din. Blekkspruten er også fantastisk. Du må sannsynligvis bestille et bord på forhånd siden stedet bare har få bord.",50,januar 2020,NO,La Gastronomica Burgers
"Vi fant denne restauranten via Trip Advisor for et sted å spise etter å ha sett Magic Fountain. Det var 6 av oss, og det var travelt, men den vennlige og imøtekommende servitøren sa at vi kunne ha et bord klart på 45 minutter. Maten...var fantastisk, tapas å starte, og da hadde jeg svineribbe som var så øm og servert med en deilig saus. Vennene mine hadde biff som var en spesiell rett for kvelden. Tjenesten var imøtekommende og vennlige. Vil virkelig anbefale å prøve dette fantastiske stedet. Veldig koselig og lite, men det handler om maten! !Mer",50,november 2019,NO,La Gastronomica Burgers
"Vi dro hit på grunn av vurderingene vi så på tripadvisor, og vi ble ikke skuffet i det hele tatt.
maten var fantastisk, vi hadde svinekjøtt ribbe (smelter i munnen), blekksprut? (super velsmakende) og patatas bravas også super bra.
personalet var vennlig, de rådet oss...også hva vi kan besøke i BCN, og de var veldig tålmodige med spanskene våre (vi prøver å lære det)

vil definitivt komme igjen
absolutt verdt 5 stjernerMer",50,september 2019,NO,La Gastronomica Burgers
"Nydelig restaurant med utmerket stab, restaurant ganske liten, men vennlig og atmosfærisk. God mat til en rimelig pris vil gjerne anbefale.",50,juli 2019,NO,La Gastronomica Burgers
"Vi hadde en fantastisk tapas opplevelse her. Klarte å få de to siste plassene i restauranten, i baren rett foran kokken. Tapas var så deilig og presentert så godt. Stor verdi for pengene også! Ansatte tydelig jobber veldig hardt for å gjøre dette stedet så...fantastisk. Så glad vi endte opp med å spise her, et høydepunkt i vår Barcelona tur!Mer",50,mars 2019,NO,La Gastronomica Burgers
"Min kone og jeg hadde middag her i kveld. Vi ankom rundt 8: 30 og de var veldig opptatt, men et bord åpnet i ca 5 minutter. Dette er et lite sted, kanskje omtrent 30 eller så seter inne og en annen 12 utenfor. Det...er også sitteplasser i baren. Eieren sitter oss og forklarte menyen som er ideell for å dele noen plater. Vi bestilte 3 forskjellige plater som inkluderte en veggie røre yngel, en laks tartare og en grillet biff som serveres skiver. Alle var deilig. Eieren tok oss noen gamle Manchego OST å prøve. Det var eksepsjonell. Vi endte med og epletert med vanilje iskrem. Tjenesten var utmerket. Med et par glass vin var regningen 38 euro. Sterkt anbefalt.Mer",50,mars 2019,NO,La Gastronomica Burgers
"Vi bestemte oss å prøve La Gastronomica i går kveld, og det skuffet ikke. Vi satt rett foran kokk Juan og hans mannskap. Sammen med utsøkt mat, glede de oss med deres skam og profesjonalitet. Utmerket service og timing av måltidene var fantastisk. Svinekjøtt og...biff var så øm og smelter i munnen. Vi hadde 4 retter som inkluderte patatas bravas og stekt aubergine med honning som var utrolig. Vi kunne ikke motstå å få mandel souffl og tartan for ørkenen også.
Det blir opptatt ganske raskt, men det er verdt ventetiden.Mer",50,mars 2019,NO,La Gastronomica Burgers
"En god restaurant med svært velsmakende mat og hyggelig personale. Men før du går dit, sørg for at det er gratis bord der eller bestill via telefon / online.",50,februar 2019,NO,La Gastronomica Burgers
"Kunne ikke anbefale dette stedet mer - maten var fantastisk, prisene var veldig veldig rimelig (stor verdi) og ansatte var fantastisk. Våre Kelner, Jairo, og hans kolleger var vennlige, imøtekommende og hjelpsomme, men ikke overveldende i det hele tatt. Stopp å se etter et sted...å spise middag og gå her. Du vil ikke angre på det. Vi har vært i Sevilla, Granada, Gibraltar og vært i Barcelona i to dager. Dette var det beste måltidet vi har spist, hendene ned. Takk dere, fortsett det store arbeidet!Mer",50,august 2018,NO,La Gastronomica Burgers
"Dette er nok en veldig bra restaurant om du er veganer. Det som er grunnen til at det blir laveste karakter er at den står under sushi. Den har veldig gode anmeldelser på Tripadvisor, sikkert fordi det er fantastisk veganmat. Men, for de som er...glad i vanlig sushi er dette ikke bra. De går skuffet derfra. Det burde kommet bedre frem at all sushi er 100 % vegan. Bortsett fra det, har stedet hyggelige ansatte og et fint lokale.Mer",10,juli 2022,NO,Desoriente
"Dro ditt på grunn av gode anmeldelser, i følge Tripadvisor skal restauranten være the best of det best. Vi ble dessverre skuffet av maten. Stor porsjon, men veldig kjedelig smak. Ville aldri dratt bort igjen, da maten strekker ikke til forventninger.",30,juli 2022,NO,BelleBuon
God mat ekte italiensk stemning og meny som er en slik restaurant verdig. Kvaliteten tatt i betraktning så er prisene rimelige.,40,oktober 2019,NO,BelleBuon
"Veldig hyggelig liten italiensk restaurant som ligger litt utenfor ""sentrum"".
Kjempe god mat, og hyggelige folk.",50,juni 2018,NO,BelleBuon
"Helt grei mat, reiste ett stykke for å dra hit så ble litt skuffet. Trivelige ansatte mens maten var dessverre gjennomsnittlig.",30,januar 2018,NO,BelleBuon
"Min familie og jeg (inkludert vår datter, som er vegansk) spiste middag på BelleBuon. Alle de tingene vi bestilte, inkludert vin, salat og forrettene var godt - forberedt (pasta var litt al dente, som jeg elsker) og deilig. spesiell merknad, var imidlertid min datters måltid...(Gnocchi) som kokken var snill nok til å forberede uten ost eller krem) , i stedet før det på en enkel og nydelig rød saus. Det var utmerket.

De ansatte var veldig imøtekommende uavhengig av det faktum at de var opptatt og kokken selv laget tid til å prate med oss og kontroller at alt var i orden, som det faktisk var.

Alt i alt, et herlig måltid på et fint sted (restauranten ligger i en rolig gate, og vi likte å spise ute) . Jeg anbefaler på det sterkeste å komme hit (og gjøre reservasjoner) !Mer",50,,NO,BelleBuon
"God mat, store porsjoner og super service. Veldig hyggelig atmosfære. Rolig restaurant. Nær sa grada familia 😊",50,mai 2016,NO,BelleBuon
"Denne restauranten var fantastisk! Giovanni og Dan gjorde opplevelsen vår så hyggelig. Maten var deilig. Du vil ikke angre på at du besøker dette stedet, og du trenger definitivt en reservasjon.",50,januar 2020,NO,BelleBuon
"Spektakulær mat og service! Dette lille stedet er virkelig fantastisk. Pastaen er frisk, smakfull og tilberedt kjærlig. Absolutt alt vi bestilte var deilig. Personalet har den perfekte balansen mellom varm og vennlig og effektiv og profesjonell. Ikke prøv å gå hit uten reservasjoner. En liten...ettertanke vil sikre at du kan nyte et strålende måltid.Mer",50,juli 2019,NO,BelleBuon
"Strålende mat! ! Vi kom uten bestilling, og de flyttet alt for å passe inn i oss. Ville definitivt komme tilbake hit når du er tilbake i Barcelona. Beste italienske maten vi begge noen gang har hatt.",50,november 2019,NO,BelleBuon
Kan ikke si nok om middagen. Personalet gikk ut av deres måte å hjelpe oss med en god middag. Veldig imøtekommende for disse amerikanerne!,50,oktober 2019,NO,BelleBuon
"Starter med den unike tjenesten og med god humor, ble vi veldig godt mottatt i restauranten! Vi ba om forslag på menyen, og elsket det! Vi spiste lasagna, ravioli og tagliatella! Alt veldig utrolig! Koselig sted, gode viner! Flott opplevelse",50,juli 2019,NO,BelleBuon
Perfekt sted å spise på noen måte! Tjenesten og menneskene er utmerket og snill. Og maten. . . ikke la meg begynne å snakke om maten! DET ER PERFEKT!,50,juli 2019,NO,BelleBuon
En må gå sted for italiensk mat. Lasagne til å dø for. Selv besluttet å ta en pizza å gå etter middag - det var så bra!,50,juni 2019,NO,BelleBuon
"Uvirkelig. Pastaen er laget for hånd og så frisk! Lasagnen er til å dø for, vi hadde hvit trøffel sopp pasta og Margarita pizza. Helt fenomenal og virkelig en av de beste måltidene noensinne! ! Danilo var en fantastisk server og alle var veldig imøtekommende....Vi hadde ikke en reservasjon, men de fikk oss et bord ASAP. Vårt beste måltid i BARCELONA hendene ned.

Gjør en reservasjon nå! ! !Mer",50,mai 2019,NO,BelleBuon
"Vi var heldige å ha gleden av å spise på BelleBuon på den siste natten av vår tur! Vi ble henvist her av en lokal italiensk og var glad vi kom dit tidlig fordi vi ikke hadde en reservasjon. De innkvarterte oss raskt. Hemmeligheten er...ute om dette stedet som det raskt fylte opp. Vår gruppe hadde Lasagne og det skuffet ikke! Faktisk er det den beste lasagna jeg noen gang har spist. Virkelig en autentisk italiensk spisested som har vennlig personale i en koselig, ren etablering. Eieren behandler deg som familie og er veldig morsomt. Hvis din i Barcelona, spiser definitivt her!Mer",50,april 2019,NO,BelleBuon
"Det handler om å gå til en flott italiensk restaurant som gjør at du føler at du gikk hjem til mors hus for et søndagsmat. Giovanni, vår server, gjorde natten. Akkurat som det er vanskelig å nekte mer mat lagt til tallerkenen hjemme, endte vi...med å spise mer (og drikke mer). Det var en natt fylt av latter og stor trøstende mat. Lasagnen var fantastisk.Mer",50,april 2019,NO,BelleBuon
"Selv om vi ikke hadde bestilt og restauranten var opptatt klarte de fremdeles å finne oss et bord. Innredningen var nydelig, ansatte er svært vennlige og maten er oppsiktsvekkende. Jeg hadde lasagne med kalvekjøtt og svin mens min venn hadde vill sopp og trffel tagliatelle...begge anbefaler av servitør og vi begge enige om at de skulle dø for. Prisene der veldig rimelig også. Samlet en fantastisk opplevelse.Mer",50,april 2019,NO,BelleBuon
"Flott sted for italiensk mat i nærheten av sykehuset Sant Paul. Vi kom rundt 2 pm og fant stedet anstendig pakket. Deres speciakties er fersk pasta, så vi bestilte lasagne og fetuccine. De var gode. Lasagnen var frisk. Vi likte det.",40,januar 2019,NO,BelleBuon
"Gikk her med barna mine, hadde ikke bestilt på forhånd, jeg vil anbefale at du gjør bare i tilfelle, men de var svært imøtekommende og utstyrt oss i.
Maten var fantastisk, og ansatte var så vennlige og hjelpsomme, helt strålende med barna.
Tagliatelle med sopp...og trffel var fantastisk.Mer",50,oktober 2018,NO,BelleBuon
"Veldig fin mat, god pris og personalet var vennlig og profesjonelt, anbefaler for familier takk",40,oktober 2018,NO,BelleBuon
"Nydelig atmosfære! Maten var fantastisk,  spiste blind date burger og er en av di beste som jeg har spist!  Flott plass! Rent og pent, God service. Anbefales!Mer",50,november 2022,NO,Vrutal
"Fantastisk atmosfære og mat! Perfekt for deg som er vegetarianer og for deg som tror at du ikke liker vegansk! da får du deg en positiv overraskelse. Imøtekommende og trivelig personale, godt renhold.",50,november 2022,NO,Vrutal
"Spiste lunsj. Veldig hyggelig betjening. Vi var to som delte en starter og en burger hver. Mye mat, men veldig godt. Bra pris.",50,juli 2022,NO,Vrutal
"Beste pizzaen jeg noensinne har spist! Lokalet var nydelig og servitørene brakte bare god stemning! Hvis det er en restaurant du skal besøke i Barcelona, så trenger du ikke å lete lenger. I tillegg til muligens den beste matopplevelsen jeg har hatt, så var det...rimelig. Det var en unik opplevelse sammen med kjæresten!Mer",50,juli 2022,NO,Le Romane
"Ekstremt god mat og atmosfære! Anbefales på det sterkeste. Servitørene var ekstremt imøtekommende, spesielt Tony, han gjorde kvelden 10/10! Må prøves!",50,juli 2022,NO,Le Romane
"Hyggelig atmosfære, kult sted, god mat og super service.
Mye å velge i på menyen, og fantastisk pizza. Viktig å forhåndsbestille.",50,juni 2022,NO,Le Romane
"God mat, gode drikker, god atmosfære og ypperlig service, spesielt Antonio og Constantino. Tusen takk for et fantastisk besøk😊",50,april 2022,NO,Le Romane
Som vanlig i Barcelona ikke så kjapp å ta bestilling. Men veldig hyggelig servitør. Måtte bestille to smaker men kunne få en dobbel 🤔. Fantastisk crispi pizza akkurat som jeg ønsker. Men litt rar med to lag eller bunn oppå? Kommer tilbake 👍,40,august 2021,NO,Le Romane
"Fantastisk atmosfære og nydelig mat. En helt ny opplevelse av tradisjonell italiensk romana pizza.  Spør etter Tony når du ankommer stedet, så kan jeg love deg en unik og enestående aften. For en service og for et sted !",50,august 2021,NO,Le Romane
Hadde en superfin kveld med noen servitører som lager litt show men samtidlig holder seg seriøse og profesjonelle. Maten var suveren og ventetiden helt innafor. Familie på 5 som virkelig koste seg,50,mars 2020,NO,Le Romane
Bestilte bord på forhånd. Hyggelig service og nydelig pizza. Carbonara var altfor salt for vår smak. Veldig hyggelig omgivelserMer,40,februar 2020,NO,Le Romane
"Pizzaen var helt grei, men det er enkelt å lage en bedre pizza selv. Pizzaen ble også servert lunken. Det var også treg service. Egentlig ikke helt verdt pengene.Mer",30,november 2019,NO,Le Romane
Veldig god pizza. veldig hyggelig atmosfære og musikk. God service fra Pablo! God husets vin. Fikk gratis lemon drink etterpå.,50,september 2019,NO,Le Romane
Utrulig god mat og kjempegod service! Veldig imøtekommende i forhold til en av oss som måtte ha glutenfri mat. Stilig og moderne lokale. Ville absolutt gå tilbake ved en senere anledning.,50,juli 2019,NO,Le Romane
"Vi hadde et fantastisk besøk på le romane. Masse utvalg i forskjellig pizza og veldig kult at du kan sitte sammen din egen pizza. Også en veldig rimelig pris. 
Servitørene var også veldig hyggelig. Servitøren Pablo var toppen av kransekaken. Anbefales på det høyeste ☺️👍",50,juli 2019,NO,Le Romane
Et tilfeldig besøk etter søk på TripAdvisor. Sprø og deilig pizza bunn med spennende topping. Hyggelige kelnere. Anbefales på det sterkeste.,50,juli 2019,NO,Le Romane
Vi spiste her i dag. God pizza med veldig god bunn. Utrolig crisp skorpe! Gode i ingredienser og autentisk smak. Hyggelig betjening. Mye for pengene. 70 euro for 2 stk og 1 flaske barolo,50,juni 2019,NO,Le Romane
"Besøkte restauranten, 7 personer med både barn og voksne. Vi bestilte pizza med mange forskjellige ingredienser. Jeg har spist mange forskjellige typer pizza i mange land, men dette var helt topp!! I tillegg fikk vi meget god service av Ricardo, noe som gjorde kvelden vår...Mer",50,februar 2019,NO,Le Romane
"Hyggelige mennesker, interessant interiør, men for pengene er ikke så bra - maten var ok, men ikke noe spesielt, i deres prisklasse kan du få mer",30,desember 2019,NO,Le Romane
"God pizza og stedet er veldig elegant, Luca serverte oss og han var fantastisk servitør. veldig profesjonell. Anbefaler helt ??",50,januar 2020,NO,Le Romane
"Var i Barcelona med tre andre mennesker som en ukes lang tur i Spania. Vi snublet over dette stedet på vei tilbake til hotellet. Vi bestemte oss for å stoppe inn for en drink før sengetid. Så glad for at vi gjorde det! Fra det...øyeblikket vi gikk inn, ble vi ønsket hjertelig velkommen av personalet. Vi valgte å sitte i baren som bare skulle ha cocktailer. Bartenderne anbefalte noen veldig velsmakende cocktailer som vi likte. Vi kom tilbake neste natt og ble ønsket velkommen med den samme fantastiske servicen. De gikk til og med ut for å hjelpe oss med en bursdagsfeiring i siste øyeblikk for en venn som reiste med oss. Vi hadde ikke maten, så jeg kan ikke garantere det. Jeg er personlig i Barcelona to til tre ganger i året. Neste gang jeg er i byen, vil jeg definitivt være tilbake for å sjekke dette stedet. Takk Luca, Charles og den andre mannen som jeg ikke kan huske navnet for øyeblikket (mine unnskyldninger), for den varme velkomst, vennlige servicen / samtalen og utmerkede cocktailer! Gleder meg til å besøke igjen og prøve maten neste gang!Mer",50,januar 2020,NO,Le Romane
"Spiste en god middag med min kone og venner. Pizza ble gjort perfekt, mange valg, og vi ble guidet av vår fantastiske server Pablo! Anbefaler denne restauranten på det sterkeste for en avslappende og rimelig middag.",50,juli 2019,NO,Le Romane
"Jeg er ikke vant til dette, men denne gangen vil jeg gjerne gi denne flotte restauranten noen ord. Knyttneve Jeg vil takke servitøren vår “Pablo” for veldig god og sjarmerende service. Restauranten har en veldig god stemning og maten var veldig god og prisen god....Jeg vil anbefale denne restauranten ??.Mer",50,juli 2019,NO,Le Romane
,50,februar 2023,NO,La Parrillada
Mer,50,februar 2023,NO,La Parrillada
Mer,50,januar 2023,NO,La Parrillada
Mer,50,desember 2022,NO,La Parrillada
"Gikk etter Tripadvisors anbefaling, og ble absolutt ikke skuffet. Topp service, hyggelige priser og fersk og deilig pasta.",50,august 2022,NO,La Patsa Lab
"Fantastisk mat, stemning og service!både voksne og barn elsket det! Vel verdt turen. Anmeldelsene på Tripadvisor stemmer på en prikk!Mer",50,oktober 2021,NO,La Patsa Lab
Beste maten jeg har smakt. Helt fantastisk. Kjempe koselig sted og god service. Billig mat. God vin. Spurte om anbefaling og fikk akkurat det jeg liker. Fikk dessert på huset.,50,juli 2022,NO,La Patsa Lab
"Veldig god mat, god vin og hyggelige servitører!! Flink på å anbefale gode retter. Fin uteplass. Snakker også bra engelsk",50,juli 2022,NO,La Patsa Lab
"Veldig god mat, og hyggelig personale. Vil anbefale Alessandro! Fikk smake på vinen før bestilling og var rask service. Fikk anbefalinger fra personalet om både mat og vin🤗",50,juli 2022,NO,La Patsa Lab
"Deilig pasta, ragu var fantastisk! Hyggelig personal, med gode innspill til vin, mat og mengde! 
God mat og god vin for pengene!",40,juni 2022,NO,La Patsa Lab
God italiensk mat og veldig hyggelig betjening :-) Vil definitivt komme tilbake ved en senere anledning. Anbefales!!,50,april 2022,NO,La Patsa Lab
"Vi bestilte innbakt pasta med trøffel. En av oss ønsket hvitvin og den andre rødvin - servitøren anbefalte vinene og de var absolutt godkjent.
Veldig hyggelig servitør som gjorde alt for at vi skulle ha det bra. 
Maten kom raskt til bordet.
En koselig liten...restaurant. Kan virke litt støyete med det åpne kjøkkenet, men vel verdt et besøk.Mer",40,februar 2022,NO,La Patsa Lab
Fantastisk pasta! Utrolig engasjert kelner som anbefalt en perfekt vin til oss. Nydelig atmosfære. Anbefales på det sterkeste. Tips; vær tidlig ut så du får det beste bordet med oversikt over kjøkken,50,september 2021,NO,La Patsa Lab
"Kan ikke be om mer. En uforglemmelig opplevelse som gjest. Tjenesten var så innbydende og naturlig at vi følte oss som hjemme med en gang. Pastaen var uvirkelig. Spiste aldri en pasta så god som kokken har forberedt på oss før.
Danke. Danke. Danke. Grazie....Gracias. Mersi. <3Mer",50,januar 2020,NO,La Patsa Lab
"Spiste en god lunsj med venner! Den mest smakfulle pastaen med den godeste kundeservicen føltes som familie da vi dro, den mest fantastiske restauranten i Barcelona! Beste pasta i Barcelona! ! ! ! ! !",50,januar 2020,NO,La Patsa Lab
"Ansatte er var utrolig, gjorde vår opplevelse så hyggelig! Aldri blitt møtt med et mer innbydende personale, og maten er like utrolig! Jeg hadde gnocchiene og det var det beste jeg har hatt i livet mitt. Jeg er så glad for at vi gikk inn...på denne fantastiske restauranten, vi må besøke 100% hvis du er i BarcelonaMer",50,januar 2020,NO,La Patsa Lab
"Kom hit på vår siste dag og hadde den vakreste sjokoladecroissanten og cappucinoen var fantastisk! ! Vil anbefale på det sterkeste, og tjenesten var utrolig! Kunne ikke utsette noe.",50,januar 2020,NO,La Patsa Lab
"Den beste italienske restauranten jeg har vært på. Pastaen er håndlaget, personalet er italiensk (så forbered deg på å bli som en familie til dem) og maten er fantastisk. Hvis jeg drar tilbake til Barcelona vil jeg besøke det!",50,januar 2020,NO,La Patsa Lab
"Super mat, med gode venner. Vi spise masse god tapas, hadde god vin og supert service av Nisa hyggelig kveld. Anbefales på det sterkeste",50,januar 2023,NO,Bodega Biarritz 1881 Tapas bar
Daniel var en flott servitør! Intimt og spennende sted. Følte på den Catalanske genuiteten. Anbefales!,50,januar 2023,NO,Bodega Biarritz 1881 Tapas bar
Et utmerket valg for tapas. Vår servitør jhony var diskret tilstede under hele måltidet. Lite og intimt lokale med strålende mat. Absolutt verdt et besøk!,50,januar 2023,NO,Bodega Biarritz 1881 Tapas bar
"Veldig hyggelig atmosfære, god service og god mat! Vår servitør Jhony var veldig serviceminded! Kult konsept hvor meny er satt på forhånd! Du blir mett! Anbefales",40,november 2022,NO,Bodega Biarritz 1881 Tapas bar
"God mat, god service. Jhony var en utmerket servitør.  Arti konsept. Veldig fin og koselig plass. Verdt å besøke når du er innom Barcelona. Annbefales.",40,november 2022,NO,Bodega Biarritz 1881 Tapas bar
"Fantastisk mat, og nydelig servise. Hyggelige kelnere, god vin til maten. Koste meg masse. Kommer helt sikkert tilbake",50,oktober 2022,NO,Bodega Biarritz 1881 Tapas bar
Elsker plassen! Sjarmerende og god mat 👌🏼 10/10. Zhong var veldig hyggelig! Vil anbefale alle å oppsøke denne plassen om du er i Barcelona,50,oktober 2022,NO,Bodega Biarritz 1881 Tapas bar
God tapas med mye smak og god kvalitet. Særs god manchego. Rioja rødvin var veldig god. Catalonia creme dessert(creme brulee) var også god. Hyggelige servitører.,40,oktober 2022,NO,Bodega Biarritz 1881 Tapas bar
Peke gav oss ypperlig service! Nydelig mat og fantastisk dessert! God atmosfære i restauranten. Absolutt en anbefaling på tur til Barcelona,50,september 2022,NO,Bodega Biarritz 1881 Tapas bar
"Fantastisk mat og opplevelse. Anbefales! 
Johny var en god vert for oss, tilpasset maten og var høffelig! 
Mango mojito er en ny favoritt 🙌",50,september 2022,NO,Bodega Biarritz 1881 Tapas bar
Utrolig koselig plass og herlig stemning. Lite og koselig lokale med en utrolig flink kokk. Maten er rett og slett sykt god. Smaksrike småretter,50,september 2022,NO,Bodega Biarritz 1881 Tapas bar
"Autentisk sted med herlig service og nydelig mat.  Ingen bordbestilling, men godt organisert logistikk både i køen utenfor og inne i lokalet. Anbefales!",50,september 2022,NO,Bodega Biarritz 1881 Tapas bar
"Veldig koselig liten restaurant og super trivelig atmosfære. 
De får en sett meny til enten 40euro eller 50 euro. Masse forskjellig tapas og til skutt kan du velge om du ønsker dessert ! Beste creme brulé jeg har spist ever…Jeg og søster kjøpte det meny...Mer",50,august 2022,NO,Bodega Biarritz 1881 Tapas bar
Fantastisk mat og service. Vi ble anbefalt meny for tre personer. Nydelig!! Koselig og lite sted der maten er autentisk og velsmakende.,50,juli 2022,NO,Bodega Biarritz 1881 Tapas bar
"Her får du spennende mat av høy karakter. Kan være noe tid å vente før du kommer deg inn, men det er helt klart vært å vente.  Ikke alle rettene passer alle, og er derfor kanskje ikke like smakfulle, men tror dette gir en av...Mer",40,mai 2022,NO,Bodega Biarritz 1881 Tapas bar
Superhyggelig👍Kø allerede kl 19. ikke mulig å reservere så her er det bare å møte i døra. Nydelig mat og hyggelig service.,50,mai 2022,NO,Bodega Biarritz 1881 Tapas bar
"For en restaurant! En liten, nydelig, smakfull restaurant med himmelsk mat. Svært god service, lite turister. Mulighet for å sitte inne og ute. Kommer definitivt tilbake!! Takk for meg :)",50,november 2021,NO,Bodega Biarritz 1881 Tapas bar
"En liten skjult skatt i det gotiske området. Fantastisk mat, nydelig tapas med stor smakmeny og meget hyggelig eier. Kan anbefales på det sterkeste!",50,november 2021,NO,Bodega Biarritz 1881 Tapas bar
"Jeg var her i 2019, og kom tilbake nå i 2021 med venner. Helt nydelig matopplevelse, og fantastisk service. Anbefaler dette stedet på det sterkeste! Tusen takk!",50,november 2021,NO,Bodega Biarritz 1881 Tapas bar
"Nydelig mat, veldig hyggelige ansatte og fint område. Veldig fint sted. Mye mat for pengene. Glemmer ikke dette stedet med det første.",50,november 2021,NO,Bodega Biarritz 1881 Tapas bar
Mer,50,september 2022,NO,Xera Restaurant
,50,desember 2022,NO,Xera Restaurant
Mer,50,november 2022,NO,Xera Restaurant
Utrolig god og spennende mat. Sjarmerende og hyggelig betjening. Fine lokaler og hyggelige priser. Anbefales på det sterkeste!,50,november 2022,NO,La Gastronómica Platillos
"Et fantastisk godt måltid, til meget hyggelige priser. Betjeningen var utrolig hyggelige og hjelpsomme, og maten var en nydelig blanding av smaker. Det hele toppet seg med en 15-timers langtidsstekt ribbe! Anbefales på det sterkeste.",50,oktober 2022,NO,La Gastronómica Platillos
"10-åringen synes det er den beste maten han noen gang har spist, og maten var virkelig god! Men det som virkelig skilte seg ut var den utrolig hyggelige servicen. De laget plass til oss selvom det egentlig var fullt, og holdt åpent lengre for at...vi kunne nyte et rolig måltid. 
Vi kommer tilbake neste gang vi er i byen.Mer",50,juli 2022,NO,La Gastronómica Platillos
"Nydelig mat! God atmosfære og flott service. Beste tapasen vi har spist, spesielt egg, skinke og trøffel. Blekkspruten var også fantastisk! Her får du nydelig mat for en god pris!",50,juli 2022,NO,La Gastronómica Platillos
"Nydelig mat, god atmosfære og god servise. I tillegg var maten ganske billig, som alltid er en bonus",50,juni 2022,NO,La Gastronómica Platillos
"Jeg fant meg selv ved en tilfeldighet og da går jeg alltid tilbake.
 Utmerket vegansk restaurant / bar Veldig vennlige og hyggelige servitører og profesjonelle på samme tid. Et spesielt sted med utmerkede, godt forberedte retter. Sted du ikke må gå glipp av! !Mer",50,august 2019,NO,Blu Bar
"Cool Bar som serverer fantastisk vegansk mat og cocktailer. Jeg kunne ikke tro at veganske pizzaer kunne være så velsmakende! Tjenesten er fortreffelig vennlig, og det er god stemning med en blanding av lokale og utlendinger.Mer",50,januar 2020,NO,Blu Bar
"Det hele passer sammen:) Virkelig god mat, god service (takk Leo og selskap), avslappet atmosfære, fantastisk beliggenhet nær stranden og i kjernen av Poblenou.Mer",50,mars 2020,NO,Blu Bar
