review,rating,date,language,restaurant
Amazing menu in a great decorated atmosphere and lovely music! You should definitely try avocado toast and delicious coffee that you may fall in love❣️,50,December 2022,COM,Faire Brunch & Drinks
Great hospitality and perfect taste... The presentation of the food was very good. Thanks a lot to the chef and the staff.,50,November 2022,COM,Faire Brunch & Drinks
"The place with the beautiful interior and delicious food, what is a really rare wonderful mix in the touristic cities! 

Amazing cozy atmosphere. Even in a rainy weather the mood here is inspirational and positive. Of course, thanks to the attentive, polite and professional staff!...Thank you!
Highly recommended!!

Can not add the photos of the dishes, as all of them were eat before the review;)More",50,November 2022,COM,Faire Brunch & Drinks
"This place has an amazing brunch! The service is fantastic, the owner and waiters are super friendly and kind! The food is tasty, also vegan options available!",50,November 2022,COM,Faire Brunch & Drinks
Perfect place perfect meals perfect staff best place i visited for brunch in barcelona. You should try vegan bacon it has the same taste,50,November 2022,COM,Faire Brunch & Drinks
"Very good food at a very good price and very kind seller. For those who are vegans, you can enter without a problem because they have options",50,February 2023,COM,"Tino, esto no es una pizzería"
"I love the concept of Tino. Not a pizza, not an empanada, not a burrito. Genius. I ordered 4 of them and they were all so good, but my favorite one was the Tacotino. Delicious. The Oreo mousse and the lemonade were so good too,...you can tell they're homemade. I loved it!More",50,February 2023,COM,"Tino, esto no es una pizzería"
Absolutely delicious food! Our favourite food that we have had in Barcelona. Really affordable too. We will be back!,50,November 2022,COM,"Tino, esto no es una pizzería"
"Accidentlaly stumbled upon this place and it was my lucky day I guess, because it is very tasty, great price, has many interesting options with super unique names that will give you a good laugh. Also the guys working there were fun to talk to....Definitely recommended !More",50,October 2022,COM,"Tino, esto no es una pizzería"
"No Reservations Pizza to the side of Sonny Bree's Bar, Strandhill, Sligo is by far the best pizza I've ever had in the whole of Ireland. Give yourself a culinary treat and try one.  They're quite special.",50,November 2022,COM,"Tino, esto no es una pizzería"
Great find for an afternoon lunch or evening snack. Freshly made with a variety of options. Much more than just a mini pizza!,50,September 2022,COM,"Tino, esto no es una pizzería"
I was meeting my friend so we can go walk our dogs. Having lunch somewhere with them sometimes can be a pain so I randomly found this gem on instagram and thought it'll be the perfect food to have. The portion is great to hold...while we walk the dogs and they were absolutely delicious too!More,50,September 2022,COM,"Tino, esto no es una pizzería"
"It was our last day in Barcelona and we were looking for a place to eat and we found the perfect one.
We chose this restaurant based on the reviews and we don’t regret it at all. 
We tried one of each type of tinos...they had and every single one of them totally worth it. 
My favorite one was the pesto chicken. 
This place is a “must to go” when you’re visiting Barcelona and definitely try all the tinos.More",50,August 2022,COM,"Tino, esto no es una pizzería"
"Thank you trip advisor for helping to find this place. It was quite far from our hotel but we are so glad we went out to this neighbourhood.

Good value, freshly made for us, piping hot and taste great. Our favourites were the Pulled fiction...& chicky pesto - prefect!! There are a few more options including vegan. Plus chilled beers in the fridge and if you need something sweet they sell cheesecakes in jars.

It’s a takeaway mostly, just a couple of stools whilst you wait for your order. Also there is a park area a few minutes walk away with several benches. 

They haven’t been open long and are clearly working really hard. We are going back to Barcelona soon and will definitely be returning to Tinos.More",50,August 2022,COM,"Tino, esto no es una pizzería"
"We visited Tino's based on Trip Advisor recommendations and were not disappointed!! The food was absolutely delicious, prepared quickly and we received really lovely service from the team. It's also excellent value for money. My partner and I had 4 each which was a great...lunch for us, and we would highly recommend you try them 😍 we may not have seen it had we not done the research, a hidden gem for sure!More",50,August 2022,COM,"Tino, esto no es una pizzería"
"I loved the Tinos thank you very much!! My favorite one is the Pulled Fiction.. the product is bery innovative, the packaging is perfect and they were all very delicious.
 100% recommend them for a fast bite and they are perfect to share",50,August 2022,COM,"Tino, esto no es una pizzería"
"Awesome concoction of flavours, every bite is to saviour.

I wanted a small bite to keep me going until dinner and came across Tino. It’s like a cross between a calzone and pizza. 

I had the chicky pesto, Tarantino, tacotino and pull fiction and each...one was superb. The Tarantino being my favourite. 

I didn’t think I’d eat them all but I couldn’t put them down. 

Great food!More",50,July 2022,COM,"Tino, esto no es una pizzería"
Thank you Tino for the amazing mini pizza with a very tasty filling and pleasant communication! Top place to eat in Barcelona 🙂 (Lemon cheesecake dessert is sooo delicious!),50,July 2022,COM,"Tino, esto no es una pizzería"
It was such a treat discovering Tino because I quickly found one of my favorite delicious food places in Barcelona. The staff is very friendly and helpful. The dough is handmade through the day and the tinos are served fresh out of the oven. I...would recommend trying more than one because you will definitely want more. I got the 4 pack and they were so tasty I ate all four! They have options for vegan tinos as well which are just as delicious. The price is good too which are comparable to empanadas in the area but here you get more flavor and value for your money.More,50,June 2022,COM,"Tino, esto no es una pizzería"
"They are the cutest and most delicious pizzas ever!! Very nice prices and customer service, we will visit again for sure!! Greetings from Turkey❤️❤️",50,June 2022,COM,"Tino, esto no es una pizzería"
"Smoothies are of fantastic taste and great size! Avocado toast / El Niño Toast was also great. Chimborazo is intgeresting. 

Smiley personnel is worth mentioning too! 

Visited the place 3 times, last time took a smoothie as a takeaway :)",50,February 2023,COM,Lato Café - Breakfast Brunch y Ceviches
"Great place to eat a healthy and different brunch. A little on the expensive side but totally worth it. My mouth is still watering thinking of the ceviche I had. The espresso was organic, from Peru and served with a presentation. The place doesn't open...the whole day so plan and book.More",50,February 2023,COM,Lato Café - Breakfast Brunch y Ceviches
"We had a great breakfast egg Benedict and El Nino toast with mimosa, tea and smoothie. Highly recommend 👌",50,November 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"This is a lovely little place. I received the best welcome, great service from the super friendly guys, this cafe has a really relaxed vibe. Lovely, tasty, beautifully presented food of the highest quality, interesting drinks and amazing pancakes for desert. I’d not change a...thing about thisMore",50,November 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"Great location for a cooked breakfast in the Eixample area of Barcelona. It was close to my hotel. The Eggs Benedict and Eggs Esmeralda were nicely portioned and tasty. Service was friendly and efficient. Ambience was nice, not too noisy.",50,October 2022,COM,Lato Café - Breakfast Brunch y Ceviches
Best brunch in Barcelona! Absolutely delicious! The service is great and the food is amazing! I would come here every Sunday for brunch!,50,October 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"Creative menu, nice slection, also vegan and gluten free friendly, very tasty dishes and drinks, friendly and quick service.",50,October 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"We went to Lat° Cafe twice during our Barcelona visit. Camel is a great server, he's soo friendly, kind and personable. The juice tastes amazing and the decor is adorable. The supreme omelette, Chimborazo and los monos are great dishes!",50,October 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"The staff was very friendly and provided very good service. The Location ist nice and provided calm relaxinf environment. We hast very good omlettes, coffee and limonade for breakfast. We enjoyed very much.",50,October 2022,COM,Lato Café - Breakfast Brunch y Ceviches
Really cute place to have brunch. I had a bloody Mary and an omelet and my sister had pancakes and ceviche. Highly recommend.,50,September 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"Just great. Nice staff, nice setting and good food. Eggs benedict were perfect, and the fries and platano were crispy outside and fluffy inside. Thanks for having us",50,September 2022,COM,Lato Café - Breakfast Brunch y Ceviches
Probably one of the best breakfast I’ve ever had. If you ever come to Barcelona you should definitely try the lato café.,50,September 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"My boyfriend and our friend Lato Café for brunch on our trip to Barcelona. Not only was the food delicious, but the servers were so friendly! Our server Diego was amazing. He gave us lots of ideas for places to go an experience for tourist...attractions as well as some places to experience authentic Barcelona culture. Will definitely go back for brunch and bottomless mimosas 😋More",50,September 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"Awesome experience, service was great and so was the food! They helped us with the menu, and gave great suggestions on other stuff to see in the city",50,September 2022,COM,Lato Café - Breakfast Brunch y Ceviches
"Stunning service and delicious food. Diego was great to chat to and made sure we had everything we needed. We ate the avocado toast and 4 egg omelette, huge portions, very tasty and great price! I had a lovely pineapple and mango juice that was...very refreshing. Would recommend to anyone in Barcelona. I will definitely be coming back next time I’m here.More",50,September 2022,COM,Lato Café - Breakfast Brunch y Ceviches
We went there on a Friday night as they had a live music. We had a great time with friends. Food is delicious and staff is super friendly. They are also popular for the brunch.,50,February 2023,COM,Cremat Lounge
"Very nice place we discovered in Barcelona looking for somewhere for dinner. Had a great singer performing. Super friendly staff and very welcoming, found us a table quickly even though we didn't have a reservation and it was a busy Friday night. Good food (tapas),...quick service. Recommend to go there.More",50,February 2023,COM,Cremat Lounge
I’ve been to Cremat 3 times over the last couple of months and the food and service is always great! All the staff are friendly and accommodating. Would definitely recommend the vegan breakfast!,50,February 2023,COM,Cremat Lounge
Cute nice breakfast place with big pancakes and super nice staff!! Recommend: Lady in Red Juice and Pancakes Royale!!!,50,February 2023,COM,Cremat Lounge
"A tall column of fluffiness in form of banana pancakes melted in my mouth, and the accompanying berries provided me with a glimpse of summer with their juiciness. Definitely a place to check out!",50,January 2023,COM,Cremat Lounge
"How big do you want your stack of pancakes? If the answer is very big, then this is the place for you. 
There was a brunch plate to suit every taste..... Fancy super sweet? There are Banana and butterscotch. Are you a savoury person? Try...the American breakfast. Quite frankly I am still thinking about that streaky bacon....... 
Are you and your partner more of a fancy affair? Eggs royale with some smoked salmon should be right up your street. 

10 mom, nom noms out of 10. Would nom again.More",50,January 2023,COM,Cremat Lounge
Spent our afternoon and evening at this bar. Tapas were the best we had in Barcelona 😻. Huge recommendation for a dinner after shopping. Drinks are very good and staff is lovely. We will definitely come back to this bar/cafe next time we’re in Barcelona,50,December 2022,COM,Cremat Lounge
After a few days of traditional spanish food we were very happy to stumble on this cafe/restaurant for a late breakfast. Great selection of pancakes and eggs in all styles. Good coffee and fresh pressed juices. Not crowded when we were there. Friendly staff and...prices reasonable. Not far from the university so perhaps that gave the place and area its young and hip vibe.More,40,December 2022,COM,Cremat Lounge
"absolutely worth a visit! 
We ordered different things and everything was perfect!!!
Will come back 100%",50,December 2022,COM,Cremat Lounge
The staff was super friendly and efficient. The food was amazing and I’ll definitely go back for our next visit to Barcelona. Have visited many brunch restaurants in the city but this was definitely the best one so far.,50,October 2022,COM,Cremat Lounge
"We stumbled upon this fantastic corner restaurant wandering Barcelona. The food was divine and they had plenty of gluten free  and vegan options for those interested. The drinks had fun names, the setting is divine, and the staff were all so lovely and kind. Highly...recommend!More",50,October 2022,COM,Cremat Lounge
"After going to the Cremat 11 location (who’s top tier by the way), the food and service was so good we just knew we had to go to the main one, the Lounge, plus, you can have bottomless mimosas for 10€ and when they say...bottomless hunni, they’re not lying, we walked off lit!! 
Anyway, I’d even recommend it to my worst enemy, the food is amazing and the staff even more, Jasper & Esmeralda were lovely, knew how to advise us amd guide us through their menu. 
We even ran into the owner and after exchanging with him quickly, you come to realize why the vibe is so good and the food follows.
Do not hesitate because you’ll miss out!!!
( The King Crab is a hit!! so good!)More",50,October 2022,COM,Cremat Lounge
"Great place, super friendly staff and delicious food! We went two times there during our stay in barcelona.",50,September 2022,COM,Cremat Lounge
"Such a great place for brunch with the girls! We were seven friends and they played 90’s music, were very lovely, food was amazing and mimosas and drinks were sooo yummy 🥂 
We came around 12.00 pm and stayed to 14.00, on a Friday. It...was not crowded!More",50,September 2022,COM,Cremat Lounge
"Headed over to this little gem after putting on our washing at Splash across the road. Ordered the vegan breakfast and it was delicious! Service was very friendly and attentive - what a great place to eat!
Coffee was great too - they had all...different milk variations which suited me fine.
Thank you
MargPMore",50,September 2022,COM,Cremat Lounge
"Excellent service, clean and the staff was wonderful. My new favorite place in Barcelona. It’s a must visit place every time in town. Ab Fab!",50,September 2022,COM,Dal Presidente Bar
"We came across this fantastic little bar just opposite the gay hotel by Axel. The pizza is delicious really Italian pizza with thin base and crusty bottom yummy! Alessandro the owner is a young guy full of joy and extremely friendly, you feel like you...have been drinking beautiful cold beer in this place for a long time. The environment is really friendly, if you are Italian go there, you can speak your language as many Roman’s seat there in the evening. We will definitely come back next year, that’s for sure! 😍 EnzoMore",50,September 2022,COM,Dal Presidente Bar
"an easy bar, cold beer, different screens, live   football an best of all delicious pinsas.
the bar is run by two Italians which explains why the pinsas taste like in Italy.
Its not a romantic place, they don‘t serve many different plates but for what...it is it definately derseves 5/5 stars.More",50,April 2022,COM,Dal Presidente Bar
"The waiter was very nice and made us feel very comfortable, overall excellent service. The pizza was also really good!!",50,April 2022,COM,Dal Presidente Bar
"The best pizza I’ve ever had, hands down 🙌🏽 - First place me and my partner tried when we arrived in Barcelona for a weekend away, 10/10",50,February 2022,COM,Dal Presidente Bar
"Me and my friends were hanging around, looking for a place for dinner and we arrived here by chance.
The staff is really friendly and they give you advices about the best plates and specialties to try, the food is amazing! Try their Pinza Romana...or La Mortazza: you’ll love it! Great wine and beers too! We will come back :)More",50,December 2021,COM,Dal Presidente Bar
"Small restaurant-bar, very friendly, welcoming staff. The bocadillo was excellent, very tasty bread and filling. Very reasonably priced.",50,August 2021,COM,Dal Presidente Bar
"If you want to eat pure Roman food, then this is the right place to go. They have everything you want, whether you want to drink or you want to eat. Prices are ridiculously low and the quality is truly high. I’ve been there with...five friends and we spent a really good time there. We’re going to come back, and I suggest this place to everyone who want to taste street Italian food. Drinks also excellent as well. Thank you Presidente!More",50,July 2021,COM,Dal Presidente Bar
"Awesome bar in a beautiful place, Alessio is very gentle! If you want to try the real Italian cuisine you must visit it, very recommended",50,January 2021,COM,Dal Presidente Bar
"Beautiful atmosphere, lovely italian corner in the hearth of Barcelona.
Good drinks (Spritz is a must) and amazing ""pinza"" romana with typical products from italy - porchetta / mortadella / nduja / fior di latte...

Worth a visit or two - per week!",50,December 2020,COM,Dal Presidente Bar
"Great ambiance, great staff and really nice food! Very funny owner! The Italian typical food was one of the best i ever had!",50,October 2020,COM,Dal Presidente Bar
"Tienem la mejor pizza que he comido en Barcelona y el local é muy agradable. Recomendo a todos que probem!!!

They have the best pizza I've ever proved in Barcelona and the place has an amazing comfortable atmosphere. I recommend it to everyone!!!

Eles tem...a melhor pizza de Barcelona e o local è super aconchegante e acolhedor. Eu super recomendo!!!More",50,October 2020,COM,Dal Presidente Bar
"Have to try special pizza from the house. 
It’s 14 euro. But it worst it. And very warm attentive and welcoming staff. Feels like you are in Italy",50,September 2020,COM,Dal Presidente Bar
"Nice little bar with a fun atmosphere, frieldly staff, good drinks and one of the best pizza I have ever had. Very affordable too. Great place to start a night out.",50,September 2020,COM,Dal Presidente Bar
Absolutely loved this place. Have to try the Pinza Romana and Aperol Spritz for a taste of real Rome ❤️,50,August 2020,COM,Dal Presidente Bar
Probably the best restaurant we have been to in Barcelona. Detailed explanation and gaudi-like presentation. Every dish was a masterpiece. Don't forget the wine pairing!,50,February 2023,COM,Con Gracia
"The experience was exceptional. The house-made salt that came with bread and olive oil was sublime. The dishes that followed—truffle risotto, octopus ball, mullet, palate cleanser, acorn-fed Iberian pork steak, and dessert tree—were all highly sophisticated and delightful. On top of that the wine pairing...was uncanny. But most of all, Jose and his team showed me what it means to feel deeply cared as a guest. It was soul-touching. I pay my deep respect to him and his team.More",50,January 2023,COM,Con Gracia
"Con Gracia is one of, if not the best restaurant in Barcelona. First of all, the food itself is a dream, but this is topped by the exceptional service. 
Always a pleasure",50,January 2023,COM,Con Gracia
"I ate at Con Gracia when visiting Barcelona & it was one of the best dining experiences I've had. For my sister's birthday I got her a voucher here, and she also loved it. 
I emailed with Sabrina to set up the voucher and she...was responsive & respectful the entire time. Would recommend.More",50,September 2022,COM,Con Gracia
"My first ever visit to Barcelona, and as part of a business meeting, I met two colleagues from the UK.  This restaurant was booked due to its great reviews.

I have to say that this was was one of the, if not the best ever...meal I have had. From the start, the lovely hostess was friendly, there when you needed but just let us get on with our business meal. The quality of the food was amazing and the wine match was just superb.

If you are in Barcelona and looking for an amazing event for dinner, DO go to this restaurant.. It is AMAZING.

I could go on for ages, but simply go… I hope I get the chance to return here one day.. Thank you so muchMore",50,November 2022,COM,Con Gracia
"We made a reservation at the recommendation of a friend and were ""wow""d by the food, atmosphere, and personal attention. The food was spectacular with attention to every taste and combination. Every course was served with precision, and the settings and style were world class....It was a phenomenal experience!!

The owner served us and he was considerate, personable, and passionate about food and the total experience. When it Barcelona, this is an experience worth doing!!More",50,November 2022,COM,Con Gracia
"Yesterday I visited Con Gracia restaurant for the second time.  I took all my daughters there to have an extraordinary experience that I told them about in the past.  if you want to taste something captivating and like to listen to the story behind each...course, this restaurant is the right place for you.More",50,October 2022,COM,Con Gracia
"From the moment we arrived we were treated as if we were very special, the food wine and service were one of the best that we’ve ever had we had the tasting menu with wine pairing and I would recommend this to anyone who decides...to visit Can Grassia we certainly look forward to returning hopefully sometime in the future, special thanks to Serena for the wonderful information and service, thank you all at Can Grassia kitchen as well .More",50,October 2022,COM,Con Gracia
"There are few dining experiences that can truly be called “perfect,” but our dinner at Con Gracia was most certainly one of them. Con Gracia offers a selection of tasting menus from which we chose the surprise menu- chefs choice- and were we in for...a treat. Each course offered perfectly balanced flavor, texture and color. The hosts treat every guest like good friends creating a warm and delightful atmosphere. The total experience was simply perfect.More",50,October 2022,COM,Con Gracia
"This restaurant does everything right.  It started with good communication prior to arriving to confirm the reservation and check on any food allergies/dislikes. The restaurant is on a quiet street away from crowds, but very easy to get to. When we arrived early for our...reservation we were greeting warmly by Jose and taken to our table after only a short wait. 

The food was well-prepared, beautifully presented, and delicious.  Each course came with a short explanation on what we were about to eat.  Both Jose and Sabrina were fabulous! One of us got the wine pairings and those were excellent as well.  

In short, make a reservation and EAT HERE... you won't regret it.More",50,October 2022,COM,Con Gracia
"I love the restaurants with the surprise menu. They are always fun and you try different things. The staff was great, Jose greeted us and from that moment all was perfect. The choice of wine (we chose a bottle but you can do pairing if...you wish) and food was top notch. I highly recommend you make a reservation in advance and enjoy. 
Thank you for the wonderful evening. 
Maja and BrankoMore",50,October 2022,COM,Con Gracia
"We loved Con Gracia for three things in particular: the divine food, with creative combinations and excellent presentation, the wine pairings, highlighting the best flavors and minerality of wines from the Catalan region and elsewhere in the E.U., and above all, the service.  Jose and...Sabrina were such an engaging duo, offering just the right amount of intelligence about the food and wine. Cheers to the artistry of the chef and kitchen staff. We would recommend Con Gracia to everyone.More",50,September 2022,COM,Con Gracia
Wow ! A wonderful dining  experience. 3 separate degustation menus available. Each 5 course. One is a surprise from the chef when he teases you into guessing ingredients and flavours. Wine pairings are bang on - from low volume local producers. All dishes are extremely...well presented- art on a plate. A great combination of flavours and textures. A short cab ride from Central hotels. It really is worth making  that journey.More,50,September 2022,COM,Con Gracia
"We went to this restaurant based on good ranking in TripAdvisor and we certainly were not disappointed. 
We both chose the surprise menu and my wife also tried the wine pairing.
All the dishes were interesting, original, and delicious ( all portions were small, but...adequate to appreciate the presentation and flavors and sufficiently satisfying).
The atmosphere is quite intimate, with only a few tables in the dining area.
José was an excellent host and he was even kind enough to leave the restaurant premises to find us a cab to get us back to our place.
Would go back. Highly recommended.More",50,September 2022,COM,Con Gracia
"This is a special place and experience. We had an unforgettable meal here . I have gluten issues and they made sure my entire tasting was free of gluten. Also they baked me fresh bread that I could enjoy. Sabrina was a gem and took...care of us so beautifully.
The blind tasting is a must. Every bite was perfection. 
My wine pairing was also an incredible experience. I would recommend this to anyone going to Barcelona, with thousands of places to eat, this is the best !More",50,September 2022,COM,Con Gracia
Lovely fresh tasting and interesting Latin American food. Lively atmosphere and friendly staff. Enjoyed the cocktails too! Highly recommend it!,50,February 2023,COM,Kiltro Restobar
"Overall it is a nice place with very friendly staff, but my food was not very enjoyable. My quesadillas were fried so hard they were brownish (who even fries quesadillas this days??) and fish tacos had a not pleasant taste. Food could be better. Drinks...and people are great.More",30,February 2023,COM,Kiltro Restobar
"Super good food, excellent pisco’s en nice vibe. Would reccomend everyone to visit Kiltro if you visit or live in barcelona",50,February 2023,COM,Kiltro Restobar
You know that place that you go and never want to go out of it! This is that place. Delicious food great cocktails and even better people that run the place! So we will visit this place when ever we are in Barcelona!,50,January 2023,COM,Kiltro Restobar
"Incredible staff, great atmosphere and top food choices. Really welcoming and helpful, great place to have dinner with friends. Would definitely recommend",50,December 2022,COM,Kiltro Restobar
"Excellent service and environment! The people are extremely nice and the food is absolutely awesome. The Picanha is wonderful and all the entrances yucas, empanadas, patacones are super recommended.",50,December 2022,COM,Kiltro Restobar
"I’ve returned to Kiltro about 3 times already, they serve delicious Latin food that has a modern and interesting touch. The cocktails are also amazing (the Pisco Sour verities are my favorite) and the service is friendly and welcoming.  
Don’t give it a second thought,...it’s also good value for money.More",50,December 2022,COM,Kiltro Restobar
Delicious food. Cocktails very nice. Lovely environment people very helpful and friendly. Highly recommend,50,November 2022,COM,Kiltro Restobar
"In this restaurant, I felt like we were in Mexico!
Excellent Mexican dishes, very tasty.
The prices were reasonable the service was Professional!",50,October 2022,COM,Kiltro Restobar
Me and my significant other really enjoyed this Mexican food spot. It was my first Mexican cuisine in Barcelona and I’m glad it started on a high note. Appetizers are great and entrees just as good.,50,October 2022,COM,Kiltro Restobar
"My partner and I booked a table at KILTRO Restobar based on the great reviews. Well, they did not disappoint. When my partner and I were unsure and indecisive on what to order, we received som really good recommendations from our server. The food was...great and so were the cocktails. The staff are really knowledgeable, quick and all round awesome and very service minded. The restaurant has a welcoming and chill atmosphere. I would recommend a visit to KILTRO when visiting Barcelona.More",50,September 2022,COM,Kiltro Restobar
"We had an amazing meal at Kiltro. Everything was good value and the service was excellent. However, we did find it odd that we were asked if we wanted any other drinks or food, to which we said yes, before being told we actually had...to leave because the next booking was there - slightly odd.More",50,September 2022,COM,Kiltro Restobar
"Went to KILTRO with some friends for a night of catching up and having some food. Very much surprised by the night. The food is spot on, Admosphere is great and the hosts are just incredible: they seem born with a passion for making your...night. Ask them about the tequila, any detail of the food or the michellada.. You ll love the response!More",50,August 2022,COM,Kiltro Restobar
"Great food, excellent service, cozy and party vibe at the same time! A must in Barcelona if your looking for a spot for dinner and drinks :)",50,August 2022,COM,Kiltro Restobar
"Amazing food and great service! The best restaurant in Barcelona!! Go here to enjoy the good food, cocktails and the vibe!",50,August 2022,COM,Kiltro Restobar
Very  good restaurant and good meat. The waiter Angel was very helpful and friendly.  Worth a visit to try the awesome parillas,40,February 2023,COM,Don Asador
"Small, unassuming restaurant, which I picked based on excellent reviews and didn't disappoint. I booked through a website which offered a 30% discount code which was a bonus, but to be honest the food is worth paying full price! I would recommend pre-booking simply because...it was packed even on a Tuesday night, and isn't a massive restaurant. 

When we arrived the service was friendly and personal, and continued that way the whole meal. I felt like they were genuinely delighted to have us there which makes the experience so much better!

We ordered mixed meats, grilled vegetables and one portion of fries. This was more than enough for two of us, it might even stretch to three! The vegetables selection was cooked beautifully, but the meat. WOW, some of the most delicious steak and other meats I'd ever eaten. The steak was so tender and great quality. 

We had food left over and as we were staying in self catering accommodation they parcelled it up and I took it home. The next day I had a steak sandwich, and the meat actually tasted even better than the day before! 

The toilet is accessible, and everything is on one level. They were welcoming of young families too. One of the best meals I've ever had.More",50,April 2022,COM,Don Asador
"You could not find a nicer staff of people. Elias was wonderful and friendly - the food was excellent, a perfect final meal to my vacation. It’s been a while since I had a great steak.",50,February 2023,COM,Don Asador
Food is very good but not sure why they take table bookings and make you wait outside for 50 mins and let walk ins go before you. Organisation of the tables and bookings is a bit of a mess. Tables that are reserved should be...priority over people just turning to for food. Thanks xMore,40,February 2023,COM,Don Asador
Tasty food and delicious cocktails! Cosy setting and amazing service. Whole family made to feel welcome by friendly staff.,50,February 2023,COM,Don Asador
"We had a great meal here, the food was delicious and the wait staff (Yvette and Lyn) were so friendly and kind to our small children! We would definitely come back.",50,February 2023,COM,Don Asador
Perfect stake! Elias the best service in the world totaly recomended the food was good aswell but Elias is number 1 in Spain Elias,50,February 2023,COM,Don Asador
"Excellent service, good location, perfect feeling, value for money. The best food ever, Amazing service by Iliya. Everything was erfect",50,February 2023,COM,Don Asador
The food was amazing and the service from Yness and Ibeth was amazing. Recommend! We will definitely come back!!!!!!!!!,50,February 2023,COM,Don Asador
